Date/Time,Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 03/23  12:00:00,883518074.255408,148.72539819170822,0.037162183832101264,0.00123566894125598,0.3629076995546316,0.002137371584515713,0.7648889859432088,0.02613685013527546,0.015943083649938836,0.010193766485336622,0.0009792649279624667,0.003289620516236646,0.000002972278494325588,0.0,1856.041759311306,0.0,0.0,40.73771109082416 
 03/23  13:00:00,873961510.6277841,147.1167115419636,0.0367602194754216,0.001222303341610785,0.3589823123748942,0.0021142527280503106,0.7566155725573022,0.02585414118044855,0.015770635459278363,0.010083505721170184,0.0009686727195345171,0.0032540383717506415,0.0000029401288763633536,0.0,1835.965903836211,0.0,0.0,40.297072082492264 
 03/23  14:00:00,866065367.8245665,145.78752879312526,0.03642809507528978,0.0012112599700013463,0.35573894803004413,0.0020951506952264784,0.7497796369521297,0.0256205519567438,0.0156281495623943,0.0099924023943495,0.0009599208717357147,0.0032246385053285647,0.000002913565146513337,0.0,1819.3781608037798,0.0,0.0,39.93299262150278 
 03/23  15:00:00,859286466.3338058,144.64641481606776,0.036142963632345995,0.0012017791475122013,0.35295449390600964,0.00207875144789609,0.743910931785632,0.025420013747613074,0.015505824284993521,0.009914189462619549,0.0009524073406904002,0.003199398485829985,0.0000028907599728522087,0.0,1805.137451286079,0.0,0.0,39.620427504284876 
 03/23  16:00:00,853081267.4083309,143.601874010462,0.03588196303722224,0.0011931006928094085,0.35040568983177406,0.0020637400788635378,0.7385388987146817,0.02523644720936043,0.015393851470383326,0.009842595738977097,0.0009455296843573716,0.0031762945445667863,0.000002869884814939062,0.0,1792.1019416953773,0.0,0.0,39.33431496346321 
 03/23  17:00:00,847721428.788952,142.69963538497353,0.03565651964914938,0.0011856045404327947,0.34820412003934836,0.0020507737716690807,0.7338987202668882,0.025077888711434928,0.015297133182496635,0.009780755528938291,0.0009395890000268108,0.0031563381502384804,0.000002851853567446065,0.0,1780.842314314103,0.0,0.0,39.08718073550334 
 03/23  18:00:00,843020029.872302,141.9082340018993,0.035458771288476826,0.0011790292673387445,0.3462730063301377,0.0020394003354658784,0.729828573481378,0.024938808637703352,0.01521229643904569,0.009726512198657661,0.0009343781105095636,0.00313883333762414,0.0000028360374032946064,0.0,1770.96589755394,0.0,0.0,38.8704061879644 
 03/23  19:00:00,785905499.7382169,132.2939640913682,0.03305644276778898,0.0010991501420128758,0.32281304173397174,0.0019012311487467048,0.6803827541938662,0.02324920662710575,0.014181664742776122,0.009067541884329625,0.0008710740787448476,0.0029261776652852976,0.0000026438961278893247,0.0,1650.9831195200618,0.0,0.0,36.23693971400302 
 03/23  20:00:00,793356904.1648192,133.54828261945022,0.03336986076021895,0.0011095715123130244,0.32587372845641194,0.001919257288279364,0.6868336659995131,0.023469639288836597,0.01431612533565416,0.009153513953182434,0.0008793329918691606,0.0029539216284149546,0.0000026689636955770347,0.0,1666.636582855202,0.0,0.0,36.580512946511746 
 03/23  21:00:00,790476659.1453166,133.0634418449406,0.03324871304630664,0.0011055432649941382,0.32469065917391615,0.001912289514737984,0.6843401485985339,0.023384433864498157,0.014264151314277234,0.009120282550220918,0.0008761406146968946,0.00294319755452894,0.000002659274148097125,0.0,1660.5859369329323,0.0,0.0,36.447709110467784 
 03/23  22:00:00,787186524.4189268,132.50960303672036,0.033110324715499136,0.0011009417549487739,0.3233392264646474,0.0019043301524132913,0.6814917769717221,0.023287102795927786,0.014204780833139533,0.009082321962788253,0.0008724939280702061,0.0029309473300994787,0.000002648205674258689,0.0,1653.6742193078162,0.0,0.0,36.296005866539815 
 03/23  23:00:00,784109024.82275,131.99155777402217,0.03298088015848458,0.001096637631718552,0.322075134273019,0.001896885188490204,0.6788274901688242,0.023196062048623966,0.014149247352926522,0.009046814695697443,0.0008690829198427914,0.0029194888143030413,0.0000026378525347672058,0.0,1647.2091928061436,0.0,0.0,36.154106913836614 
 03/23  24:00:00,781341575.2136974,131.5257042085151,0.03286447680000845,0.0010927671375792222,0.32093839604375185,0.0018901902850939683,0.6764316232513294,0.02311419341707425,0.014099308724731165,0.009014884692343076,0.0008660155617196059,0.002909184713824664,0.000002628542446839408,0.0,1641.3955007144227,0.0,0.0,36.026503907268804 
 03/24  01:00:00,703135640.7140061,118.36105134136966,0.02957501006545623,0.000983390038118513,0.28881507383020005,0.0017009976165896945,0.608726321370977,0.020800650718550223,0.012688082636684235,0.008112568081865987,0.0007793344500981827,0.0026179989937832725,0.000002365446734351616,0.0,1477.1051658735407,0.0,0.0,32.42054398627757 
 03/24  02:00:00,718053684.9893438,120.87225302443765,0.030202486876547783,0.0010042540866450264,0.2949427052704279,0.001737086752578821,0.6216413347595096,0.02124196674693426,0.012957278745632706,0.008284688001301553,0.0007958691628316391,0.0026735436463945234,0.000002415633123820051,0.0,1508.444098204514,0.0,0.0,33.10839293406623 
 03/24  03:00:00,714975850.1568493,120.35415133034742,0.030073028218957326,0.0009999494945606658,0.2936784753794762,0.0017296409776654436,0.6189767577321392,0.021150916082435023,0.01290173921608034,0.008249176866354678,0.0007924577830383469,0.002662083882406,0.0000024052788565466624,0.0,1501.9783674584994,0.0,0.0,32.96647852411246 
 03/24  04:00:00,711899472.2543446,119.83629488590086,0.029943630842173337,0.0009956469401065367,0.2924148439268887,0.0017221987272988204,0.616313442014226,0.0210599085178586,0.012846225976829644,0.00821368254102895,0.0007890480180625479,0.002650629543034046,0.0000023949294905897304,0.0,1495.5156973435917,0.0,0.0,32.82463129104477 
 03/24  05:00:00,709136772.7043426,119.37124091289145,0.02982742727878097,0.000991783089295294,0.2912800567986268,0.0017155153150554374,0.6139216873701032,0.020978180405880755,0.012796373063449858,0.008181807342430892,0.0007859859247623123,0.0026403431285455326,0.000002385635382525587,0.0,1489.7119838909205,0.0,0.0,32.697247302671265 
 03/24  06:00:00,706702693.2447505,118.96150460142644,0.029725046002183394,0.0009883788393128565,0.29028025135836094,0.0017096268873899706,0.611814429325471,0.020906173763451483,0.01275245009960152,0.008153723663849958,0.0007832880641116841,0.0026312802718120444,0.0000023774467984523952,0.0,1484.5986158069773,0.0,0.0,32.58501550041805 
 03/24  07:00:00,806020850.8453894,135.68004490890158,0.033902526619918424,0.001127283029533643,0.33107548254729624,0.0019498934015311324,0.6977972372232298,0.0238442730243039,0.01454464625350505,0.009299626770798848,0.0008933693304515042,0.0030010735543696556,0.0000027115669851630077,0.0,1693.2402422049433,0.0,0.0,37.164428789520905 
 03/24  08:00:00,817581737.1261845,137.6261255445573,0.034388795994306706,0.0011434518307464644,0.3358241512697916,0.00197786103518618,0.7078058548639886,0.024186275254882775,0.014753262446441994,0.009433012808440777,0.000906183069978549,0.0030441184334766645,0.000002750459425135682,0.0,1717.5266584504604,0.0,0.0,37.69748414965918 
 03/24  09:00:00,898816535.701209,151.30063670300268,0.03780566159804997,0.0012570650328679253,0.3691915884888786,0.002174381010506937,0.7781333382691433,0.02658941993068815,0.016219144386728314,0.010370275543959839,0.000996221283675149,0.003346581583707026,0.000003023744660413865,0.0,1888.1798492089574,0.0,0.0,41.443100511451895 
 03/24  10:00:00,900638428.4115276,151.6073216783305,0.037882293320474304,0.0012596130919309372,0.3699399363853201,0.002178788460476031,0.7797106072671401,0.026643316436169694,0.01625202044068601,0.01039129599548368,0.0009982406148984848,0.0033533650732732088,0.000003029873762556356,0.0,1892.0071721012323,0.0,0.0,41.52710528852902 
 03/24  11:00:00,891244494.7170427,150.02601104076803,0.03748716943899036,0.001246474942932372,0.36608134993850944,0.0021560630318396812,0.77157798765588,0.02636541851386586,0.016082506907169034,0.010282911606696823,0.0009878286606095287,0.0033183884520698592,0.0000029982712544573917,0.0,1872.2729598318801,0.0,0.0,41.093964905775906 
 03/24  12:00:00,881711714.1034977,148.42132786117548,0.03708620543393567,0.0012331426056874414,0.36216573170315397,0.002133001710290618,0.7633251639625351,0.02608341312480954,0.015910487880997613,0.010172925243811925,0.0009772628125608938,0.003282894859355835,0.00000296620164588414,0.0,1852.2470662857818,0.0,0.0,40.654422497032215 
 03/24  13:00:00,872953032.8811834,146.94695128600384,0.036717801287835174,0.0012208929068208995,0.3585680771150446,0.0021118130590248438,0.7557425021092598,0.025824307685814184,0.01575243747834095,0.010071870207473228,0.0009675549530545173,0.0032502834863871676,0.0000029367362160369042,0.0,1833.847354294817,0.0,0.0,40.25057266580838 
 03/24  14:00:00,865207364.9008052,145.64309844109928,0.0363920060995117,0.0012100599859882382,0.3553865207551004,0.002093075048873432,0.749036837222939,0.025595169913651048,0.015612666899635027,0.009982503014016018,0.0009589698870351056,0.003221443885882466,0.000002910678704557395,0.0,1817.5757197417174,0.0,0.0,39.8934313762473 
 03/24  15:00:00,858399448.418508,144.49710027853894,0.03610565423959991,0.0012005385837702601,0.3525901486362474,0.002076605609636118,0.7431430128788035,0.025393773362730198,0.015489818046711975,0.00990395531601822,0.0009514241966436218,0.0031960958342855997,0.0000028877759204026397,0.0,1803.2740572706966,0.0,0.0,39.579528420702204 
 03/24  16:00:00,852526701.8108509,143.50852222546527,0.03585863712088728,0.001192325089565216,0.3501779003489124,0.002062398495952738,0.7380587940854095,0.025220041661659854,0.0153838443341768,0.009836197327483052,0.0009449150204860928,0.003174229719386377,0.0000028680191786299556,0.0,1790.936943562127,0.0,0.0,39.30874476433617 
 03/24  17:00:00,847411184.4441003,142.64741097093008,0.035643470275613966,0.0011851706395174606,0.34807668624396754,0.0020500232409597897,0.7336301321199754,0.025068710846054484,0.015291534823293786,0.009777176022760695,0.0009392451345023075,0.0031551830112644076,0.0000028508098620357756,0.0,1780.1905716090992,0.0,0.0,39.07287582782074 
 03/24  18:00:00,842859532.7311046,141.8812170093456,0.03545202052192263,0.0011788047995680026,0.3462070816478994,0.002039012067201779,0.729689626130832,0.024934060698924447,0.015209400268132778,0.009724660430791666,0.0009342002202931744,0.003138235755408376,0.000002835497468442018,0.0,1770.6287347895404,0.0,0.0,38.8630059022662 
 03/24  19:00:00,786031258.4870676,132.31513346021748,0.03306173238197964,0.0010993260254323256,0.32286469751733843,0.0019015353792815745,0.6804916274412673,0.023252926910445372,0.014183934059399132,0.009068992851046238,0.0008712134659693111,0.002926645905350068,0.000002644319197926683,0.0,1651.247305954122,0.0,0.0,36.24273826383137 
 03/24  20:00:00,793590873.8844075,133.58766748403252,0.03337970190097639,0.0011098987372155067,0.32596983222064196,0.0019198232984662035,0.687036220838822,0.02347656074486026,0.01432034731924413,0.009156213425616127,0.0008795923168872608,0.0029547927725512924,0.0000026697508024694903,0.0,1667.1280924039302,0.0,0.0,36.59130094408454 
 03/24  21:00:00,790791874.032932,133.11650296620417,0.03326197148882357,0.00110598411760123,0.3248201346346489,0.0019130520699855082,0.6846130398984043,0.023393758771954022,0.014269839366924258,0.009123919405029761,0.0008764899894218811,0.002944371200424297,0.000002660334575109148,0.0,1661.2481214559418,0.0,0.0,36.46224320252248 
 03/24  22:00:00,787558310.7839663,132.57218701411026,0.03312596264487088,0.001101461727179618,0.32349193882944655,0.0019052295631161406,0.6818136439533141,0.023298101240428845,0.014211489718096673,0.009086611522332168,0.0008729060049236249,0.002932331609708158,0.000002649456415640773,0.0,1654.4552457963098,0.0,0.0,36.31314838571154 
 03/24  23:00:00,784556405.3087373,132.06686674942455,0.032999697697533976,0.001097263328223883,0.32225889714977973,0.0018979674734666847,0.6792148013243384,0.02320929677132678,0.01415732033379616,0.009051976437530616,0.0008695787829520451,0.002921154555014127,0.0000026393575853553353,0.0,1648.1490228882767,0.0,0.0,36.17473496607107 
 03/24  24:00:00,781886474.93658,131.61742890620005,0.03288739615419245,0.0010935292223438519,0.32116221523962496,0.0018915084847075765,0.6769033598333201,0.023130313022106358,0.01410914144023058,0.009021171581875776,0.0008666195122254569,0.0029112135498608666,0.0000026303755657931456,0.0,1642.5401933582707,0.0,0.0,36.051628427220436 
 03/25  01:00:00,709586849.4763149,119.44700376266091,0.029846358227932968,0.0009924125567668854,0.2914649271829447,0.001716604122779122,0.6143113327839795,0.02099149489200298,0.0128044946988001,0.008187000193202877,0.0007864847763540632,0.0026420189083921526,0.00000238714950379725,0.0,1490.6574781688737,0.0,0.0,32.717999676662885 
 03/25  02:00:00,730449464.5853407,122.95887389845313,0.03072387319960276,0.0010215905512808365,0.3000343089268224,0.001767074126746273,0.6323727454249316,0.021608667375988756,0.01318096058844247,0.008427706787546285,0.000809608273062454,0.0027196971004798906,0.0000024573342617901274,0.0,1534.4844082330085,0.0,0.0,33.679943989603856 
 03/25  03:00:00,726149454.4423642,122.23503956005375,0.030543007892972946,0.0010155766516950927,0.2982680668605644,0.00175667171420879,0.6286500933438424,0.021481461465932123,0.013103366905412459,0.008378094560519665,0.0008048422708202831,0.0027036867867143433,0.0000024428684256677348,0.0,1525.4512049252521,0.0,0.0,33.48167688449702 
 03/25  04:00:00,722085511.7106435,121.55094319732474,0.0303720719593684,0.0010098929107972482,0.2965987901916819,0.0017468403865099204,0.625131812138767,0.021361239067282455,0.01303003305881856,0.00833120600846389,0.000800337918614726,0.002688555427462473,0.000002429196753366244,0.0,1516.9139178710172,0.0,0.0,33.29429449842188 
 03/25  05:00:00,718407474.5518615,120.93180754300917,0.030217367831610574,0.0010047488889437933,0.2950880253946007,0.0017379426261368812,0.6219476213512576,0.021252432797425353,0.012963662878288339,0.008288769919137011,0.0007962612925690468,0.0026748609181484364,0.000002416823321438899,0.0,1509.1873180900775,0.0,0.0,33.12470564730295 
 03/25  06:00:00,715138864.0031219,120.38159196784439,0.03007988484215371,0.0010001774821397581,0.29374543380587426,0.0017300353342417922,0.6191178838722866,0.02115573847214515,0.01290468080093633,0.008251057671208819,0.0007926384626951403,0.002662690835120104,0.0000024058272579474622,0.0,1502.3208171659185,0.0,0.0,32.97399485135779 
 03/25  07:00:00,812639447.7689965,136.79417431000462,0.034180915396280424,0.0011365396535818677,0.33379409108945857,0.001965904846464846,0.7035271617565011,0.024040068991515895,0.01466407883499154,0.009375990156524351,0.0009007051847237228,0.0030257167086672606,0.000002733832871817592,0.0,1707.144193506242,0.0,0.0,37.46960250034482 
 03/25  08:00:00,822686506.8558657,138.48542761527457,0.03460351077676867,0.0011505912493854624,0.3379209507505673,0.0019902102899254357,0.7122252122668353,0.02433728812636501,0.014845378016214092,0.009491910110150919,0.0009118410436038356,0.0030631251247065813,0.000002767632585174091,0.0,1728.2504524123908,0.0,0.0,37.93285752853227 
 03/25  09:00:00,901378638.9773458,151.73192366934217,0.037913427761209526,0.0012606483341436581,0.3702439800958616,0.002180579148268436,0.7803514305004966,0.026665213863275125,0.016265377540346203,0.010399836322928922,0.0009990610420833206,0.003356121114077131,0.0000030323639345292476,0.0,1893.5621620452694,0.0,0.0,41.561235302453284 
 03/25  10:00:00,902811711.0373243,151.97315723203678,0.037973705064967514,0.0012626525971991588,0.37083261874371404,0.0021840459788730537,0.7815920854080538,0.026707608004103853,0.016291237325668513,0.010416370678435335,0.001000649416162439,0.0033614568999394906,0.000003037184989569104,0.0,1896.5726738445487,0.0,0.0,41.627312134668564 
 03/25  11:00:00,892797822.6296756,150.28748765235102,0.03755250489632035,0.001248647393177766,0.36671938403860704,0.0021598207805928055,0.7729227517830115,0.0264113701475069,0.01611053670935249,0.010300833438154406,0.0009895503226680534,0.0033241719889535236,0.000003003496867021396,0.0,1875.5360979110644,0.0,0.0,41.16558655741838 
 03/25  12:00:00,884048181.5711555,148.81463283660818,0.03718448099397331,0.0012364103376854233,0.36312544272489683,0.0021386539989296767,0.765347916279778,0.026152532140965024,0.0159526494364515,0.01019988270451352,0.0009798524830080218,0.003291594275407515,0.0000029740618495507866,0.0,1857.155376953789,0.0,0.0,40.76215355477065 
 03/25  13:00:00,874985412.402746,147.28906817351154,0.03680328642231934,0.0012237353481074076,0.3594028831006651,0.0021167297102682274,0.7575019960648417,0.025884430959486712,0.01578911176680755,0.010095319192679163,0.0009698075815448317,0.003257850685707392,0.0000029435734252805734,0.0,1838.1168552509446,0.0,0.0,40.34428267830144 
