,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy
4872,4872, 07/23  01:00:00,13.9,93417.88806,15.43787021,27.16487397,21.68778227,20.542905,13.492124,5.458887267,6.3215435,4872,13.9,108998.0878,18.01259232,33.50714928,35.22217837,19.485177,18.798261,3.3277935,3.20791525
4873,4873, 07/23  02:00:00,13.9,92165.63828,15.23092837,23.43706709,25.49392979,15.373534,19.444592,6.202812775,6.03676025,4873,13.9,119157.1727,19.69144246,33.86462588,35.44403354,19.364112,18.7204,3.40173025,3.2858005
4874,4874, 07/23  03:00:00,13.9,90375.69962,14.9351302,23.22398534,24.86765228,17.065642,19.116652,5.804535017,5.5890895,4874,13.9,113409.5099,18.74160647,33.58086486,35.2171697,19.445484,18.803157,3.394198,3.283868
4875,4875, 07/23  04:00:00,13.9,94986.92223,15.69716259,20.76179055,28.51852686,11.968014,19.194714,5.877519767,5.70255175,4875,13.9,119356.4247,19.72437006,33.62108273,35.23797944,19.457649,18.803642,3.4066365,3.29163025
4876,4876, 07/23  05:00:00,14.1,99476.08672,16.43902413,19.54885495,25.93222167,11.673974,12.911848,5.881247267,5.31050125,4876,14.1,113621.7293,18.77667701,33.54862153,35.1647801,19.47044,18.827708,3.4052575,3.292793
4877,4877, 07/23  06:00:00,14.2,98092.29875,16.21034481,24.23658172,22.81248276,15.867274,10,5.769301517,5.880887,4877,14.2,116550.6387,19.26069697,33.54731254,35.17104403,19.485699,18.835072,3.40990925,3.29626525
4878,4878, 07/23  07:00:00,14.4,109555.3578,18.10468456,25.49747403,24.13815641,15.155668,18.451139,5.458510758,6.09951125,4878,14.4,140768.9077,23.26291219,36.22627313,37.9517037,18.38612,17.700334,3.2808355,3.161254
4879,4879, 07/23  08:00:00,15.7,117327.1456,19.38901942,23.83876078,27.50502518,16.560247,20.597411,5.775632767,5.90843375,4879,15.7,139851.3736,23.11128415,36.2318285,38.01927048,18.432312,17.723706,3.22563025,3.103538
4880,4880, 07/23  09:00:00,17,160855.6741,26.58237166,25.77641256,24.00012228,19.818697,10,5.474780517,6.38166125,4880,17,174956.0123,28.91253771,39.4825436,41.40824247,17.1385,16.377632,3.079579,2.94771525
4881,4881, 07/23  10:00:00,18.3,147313.4594,24.34443889,27.34320803,21.45379287,19.856822,12.795006,6.192076525,5.765395,4881,18.3,171920.8465,28.41095823,39.5926187,41.61805557,17.093391,16.289035,2.993757,2.855822
4882,4882, 07/23  11:00:00,19.4,157696.0869,26.06023079,23.52420492,24.5567514,11.295036,15.314054,6.238913033,6.25653,4882,19.4,172272.1405,28.46901168,39.76239936,41.84220568,17.000495,16.174842,2.97977325,2.83668075
4883,4883, 07/23  12:00:00,20.6,149819.7687,24.75862163,25.29471378,26.50269627,16.324753,16.458658,5.568695258,5.61768975,4883,20.6,172524.8158,28.51076781,39.80444578,41.94482257,16.982592,16.132361,2.97308675,2.8258775
4884,4884, 07/23  13:00:00,21.7,157689.9774,26.05922116,27.13178665,22.21619134,21.46783,14.905507,5.920113525,6.05510225,4884,21.7,173946.2063,28.74566116,39.82872358,42.01394128,16.970982,16.099388,2.97051875,2.819255
4885,4885, 07/23  14:00:00,21.1,163093.6173,26.95220529,23.89176866,26.61254986,15.097937,14.176072,6.066048775,5.10575525,4885,21.1,173828.6419,28.72623295,39.83926434,42.03881663,16.965718,16.08721,2.969224,2.81586425
4886,4886, 07/23  15:00:00,20.6,158445.5237,26.18407974,24.18740999,24.52198132,12.875328,14.796681,5.812802267,6.18080675,4886,20.6,173078.4433,28.6022581,39.84892377,42.05279627,16.958947,16.077344,2.9682025,2.81404275
4887,4887, 07/23  16:00:00,20,156720.7799,25.89905543,22.00779887,23.69785638,15.341629,10.295489,5.989675025,6.472785,4887,20,172462.7826,28.50051644,39.85068935,42.0174029,16.951483,16.088189,2.96763325,2.81455125
4888,4888, 07/23  17:00:00,18.9,153618.1562,25.38632811,27.98922874,20.08926147,18.603721,10,5.579232775,6.04977825,4888,18.9,172138.2981,28.44689341,39.78754807,41.95194253,16.983419,16.111822,2.97034625,2.817872
4889,4889, 07/23  18:00:00,17.8,155752.1179,25.73897817,23.47694714,24.59764506,10.897365,16.822602,5.575860517,6.37152175,4889,17.8,171320.8799,28.31181013,39.70511358,41.81706066,17.011877,16.162506,2.9747025,2.8247005
4890,4890, 07/23  19:00:00,16.7,129424.9282,21.38825107,19.60118056,31.13299738,10.294219,22.119333,6.054932017,6.19247225,4890,16.7,150980.1493,24.95038153,36.94960786,38.98364299,18.067938,17.28289,3.0942225,2.95376025
4891,4891, 07/23  20:00:00,15.9,129809.984,21.45188386,22.83337617,24.76108077,15.916997,12.341754,5.721854275,6.18984025,4891,15.9,149829.696,24.76026218,37.21210095,39.04627477,18.045211,17.258698,3.16726325,3.02303475
4892,4892, 07/23  21:00:00,15.2,119578.6361,19.76109182,28.01553027,22.33429861,22.086391,13.747536,5.884773275,6.28845,4892,15.2,137981.1321,22.80221544,37.06724871,38.86556397,18.047953,17.346543,3.1540495,3.03044525
4893,4893, 07/23  22:00:00,14.4,128660.1277,21.26186317,27.4691457,22.9231005,16.941895,11.706631,6.075592525,6.089008,4893,14.4,140884.532,23.2820198,37.0244036,38.85539064,18.094853,17.354394,3.1655,3.03699175
4894,4894, 07/23  23:00:00,14,114718.7037,18.95795865,22.98262754,22.05701794,13.446419,14.736661,5.927797525,6.16438025,4894,14,138115.3549,22.82439656,37.00784056,38.79055864,18.090348,17.37781,3.16547725,3.03932925
4895,4895, 07/24  00:00:00,13.7,116235.9327,19.2086899,24.1194951,25.78913877,15.639715,13.811482,5.814900775,5.534359,4895,13.7,138103.5456,22.822445,36.95240342,38.75391406,18.115654,17.395282,3.1686995,3.04323225
4896,4896, 07/24  01:00:00,13.3,96207.86908,15.89893143,24.53328239,23.26771939,21.002433,10.679784,5.514033508,6.78208275,4896,13.3,109066.4046,18.02388208,33.46236091,35.16399591,19.501739,18.819994,3.330948,3.21180475
4897,4897, 07/24  02:00:00,12.9,88746.98893,14.66597592,24.14324175,21.46422695,13.549412,18.604934,5.628067525,6.07909,4897,12.9,119220.6132,19.70192638,33.80816619,35.37980757,19.386719,18.746644,3.405309,3.29017175
4898,4898, 07/24  03:00:00,12.6,94202.64905,15.56755671,20.13739715,21.34299091,10,19.71933,5.692832517,5.795283,4898,12.6,113493.1382,18.75542654,33.5309081,35.15778224,19.465726,18.82683,3.39794675,3.28815525
4899,4899, 07/24  04:00:00,12.2,89712.14664,14.82547406,22.39493249,27.48591145,15.348755,19.330097,5.578791758,6.0264475,4899,12.2,119431.1576,19.73672011,33.56733575,35.17624244,19.478859,18.828413,3.41022825,3.29588275
4900,4900, 07/24  05:00:00,12.4,90879.67513,15.0184152,21.66641071,21.52385092,15.681922,10,5.902672525,5.7281415,4900,12.4,113698.8205,18.78941678,33.50559564,35.11458209,19.489056,18.849124,3.408813,3.29685825
4901,4901, 07/24  06:00:00,12.6,85452.72511,14.12157893,23.98781296,24.02754504,13.458572,19.273462,5.649332525,6.009758,4901,12.6,116618.5589,19.27192119,33.49842264,35.11467162,19.502861,18.855142,3.4128335,3.2996965
4902,4902, 07/24  07:00:00,12.8,114617.7323,18.94127252,19.52409378,21.49203522,13.916174,12.737788,5.922864275,5.39765875,4902,12.8,140837.1861,23.27419561,36.1628822,37.88078236,18.416326,17.733864,3.2853985,3.16639075
4903,4903, 07/24  08:00:00,14.5,114897.9724,18.98758388,23.45299958,22.8554526,15.764845,15.438419,5.850705025,5.48682175,4903,14.5,138431.5355,22.87664731,36.21780888,37.99656116,18.439382,17.733086,3.22835925,3.106714
4904,4904, 07/24  09:00:00,16.1,148626.9539,24.56150179,23.57711885,27.95587545,13.357433,19.784551,5.763658267,6.6017035,4904,16.1,161133.1529,26.62822671,39.44401866,41.35451163,17.15019,16.394352,3.081087,2.95002425
4905,4905, 07/24  10:00:00,17.8,158917.674,26.26210544,24.57487869,23.03631851,19.264038,10,5.991046275,6.66094225,4905,17.8,171711.8685,28.37642335,39.52829183,41.50906074,17.114824,16.329259,2.99720675,2.86130175
4906,4906, 07/24  11:00:00,18.9,160274.3568,26.48630547,24.8567145,24.21604419,11.539031,13.505276,5.582954025,5.98929275,4906,18.9,172160.9963,28.45064443,39.69470941,41.74837545,17.031148,16.215748,2.98493125,2.84422675
4907,4907, 07/24  12:00:00,20,159900.2503,26.42448211,21.87737851,26.04812236,13.266286,11.691857,5.731025767,6.01300175,4907,20,172325.3829,28.47781031,39.77829087,41.88291373,16.996635,16.159718,2.97665,2.8315325
4908,4908, 07/24  13:00:00,21.1,156316.429,25.832234,25.97628195,25.11474176,17.200412,10,5.471724017,5.66952875,4908,21.1,172820.0638,28.55955932,39.83661126,41.97929451,16.970419,16.116346,2.97138225,2.822923
4909,4909, 07/24  14:00:00,20.4,159880.4025,26.42120213,22.64589609,25.62329101,10,12.821409,6.208418275,6.1028765,4909,20.4,172613.207,28.52537498,39.84143759,41.987553,16.969893,16.103465,2.96921225,2.81831125
4910,4910, 07/24  15:00:00,19.6,153270.0254,25.3287974,28.10606123,24.25460195,18.867789,10,5.521812767,6.13522175,4910,19.6,172286.2302,28.47134009,39.79258027,41.96672865,16.974586,16.109801,2.9687055,2.81874075
4911,4911, 07/24  16:00:00,18.9,153062.0976,25.29443608,24.926545,23.4367399,13.447329,15.398224,5.931880025,6.25652775,4911,18.9,172099.9709,28.44055961,39.78342238,41.9216613,16.984685,16.125685,2.9722985,2.820859
4912,4912, 07/24  17:00:00,17.6,158195.9042,26.14282861,24.364699,24.8631183,10,14.800008,5.274034017,6.241171,4912,17.6,171805.3186,28.39186655,39.75040349,41.86266463,16.997015,16.148006,2.97356875,2.824428
4913,4913, 07/24  18:00:00,16.3,147288.1452,24.34025557,20.51989165,29.7811527,12.335698,16.609018,5.844946767,5.5485685,4913,16.3,170887.7028,28.240225,39.66819951,41.72856793,17.026756,16.198377,2.9773995,2.83096825
4914,4914, 07/24  19:00:00,15,125876.0252,20.80177341,25.65550186,21.00454312,21.035077,10,5.533167008,5.9860785,4914,15,134526.4311,22.23130524,36.9070796,38.82212659,18.083546,17.31005,3.09690925,2.95932875
4915,4915, 07/24  20:00:00,14.3,117313.1466,19.386706,23.81320993,24.63060709,14.068725,17.396434,6.124796025,5.29441025,4915,14.3,143366.4737,23.69217566,37.16371188,38.9684269,18.064845,17.335011,3.170526,3.040087
4916,4916, 07/24  21:00:00,13.5,117811.1505,19.46900416,23.11994614,26.14313984,13.096387,15.194892,5.971477017,5.9253665,4916,13.5,141107.4005,23.31885017,37.01942354,38.81607161,18.0669,17.356757,3.15738425,3.03266975
4917,4917, 07/24  22:00:00,12.8,113325.6725,18.72775183,23.38071327,21.90222825,16.967901,12.13476,5.983891267,6.287899,4917,12.8,140892.4619,23.28333028,36.97931861,38.78308975,18.113362,17.387664,3.168812,3.042096
4918,4918, 07/24  23:00:00,12.8,117568.7514,19.42894625,28.20808669,20.98863046,15.981346,11.816791,4.564897508,5.24567725,4918,12.8,141124.1465,23.32161756,36.96602457,38.74604707,18.107337,17.395652,3.16853475,3.04326475
4919,4919, 07/25  00:00:00,12.8,112775.5047,18.63683327,22.83437935,27.38774048,11.392244,18.409328,5.557874008,5.513415,4919,12.8,138148.1496,22.82981608,36.91383775,38.70254712,18.131404,17.415982,3.17154375,3.04662275
4920,4920, 07/25  01:00:00,12.8,92246.44722,15.24428254,26.58969329,21.57972978,20.808687,12.290854,5.271303508,5.93154175,4920,12.8,109116.756,18.03220296,33.43806566,35.13284637,19.512586,18.833771,3.33332775,3.2148905
4921,4921, 07/25  02:00:00,12.6,89135.50851,14.73018113,23.36767705,21.11539875,13.504383,14.327228,6.083685275,5.81767125,4921,12.6,119258.6377,19.70821016,33.77172379,35.33760262,19.399748,18.762011,3.4072315,3.29252
4922,4922, 07/25  03:00:00,12.4,83230.79299,13.75439123,20.54940589,22.82889028,20.938258,13.423761,5.886926258,6.63991775,4922,12.4,113525.9921,18.76085586,33.49387739,35.11462033,19.480944,18.844189,3.40060475,3.2911735
4923,4923, 07/25  04:00:00,12.2,96319.3788,15.91735908,23.73634841,22.66712688,19.72731,10,5.299703,5.50595375,4923,12.2,119479.8442,19.74476588,33.52784221,35.13079725,19.494076,18.846215,3.4128285,3.2989365
4924,4924, 07/25  05:00:00,12.9,95363.87343,15.75945605,20.51671142,19.08583011,10.319729,13.000558,6.238873275,5.85150175,4924,12.9,113746.3522,18.79727168,33.46415002,35.06769169,19.505715,18.867863,3.411671,3.300094
4925,4925, 07/25  06:00:00,13.7,85248.13757,14.0877696,18.56789588,26.41885503,14.915803,16.53064,5.842697258,5.78167925,4925,13.7,119602.1401,19.76497601,33.47317024,35.08493754,19.516501,18.870839,3.4155485,3.302794
4926,4926, 07/25  07:00:00,14.4,115405.7796,19.07150209,26.25559935,27.90718656,20.571547,15.13584,5.559134275,5.8495615,4926,14.4,140859.1479,23.27782493,36.17464542,37.89154678,18.412183,17.730232,3.2858815,3.16706275
4927,4927, 07/25  08:00:00,15.9,121534.1637,20.08425458,27.33601741,22.47713624,20.292756,10.588354,6.182692525,6.34076675,4927,15.9,136861.8724,22.61725102,36.23972845,38.02282879,18.434049,17.727665,3.22757325,3.10602575
4928,4928, 07/25  09:00:00,17.4,151450.4144,25.02809569,22.31697783,26.14119,11.005587,15.556264,5.488871758,5.449563,4928,17.4,174242.5159,28.79462812,39.49613742,41.43336816,17.131964,16.368106,3.078595,2.94671025
4929,4929, 07/25  10:00:00,18.9,154145.0371,25.47339836,23.65045145,22.84832487,18.600544,10.936864,5.702524517,6.19418175,4929,18.9,172053.3798,28.43286015,39.58105355,41.63809439,17.097254,16.283262,2.99358625,2.854469
4930,4930, 07/25  11:00:00,20.2,155778.563,25.74334839,26.86490715,21.70083356,14.675877,13.758352,5.801775267,6.5645785,4930,20.2,172486.3016,28.50440309,39.75841178,41.89032181,17.003448,16.157987,2.9804495,2.8344735
4931,4931, 07/25  12:00:00,21.5,156964.4565,25.93932445,22.96630374,24.01271736,11.63946,15.581773,5.826574017,5.699526,4931,21.5,173611.4792,28.6903455,39.82887433,42.02004982,16.976316,16.104466,2.97271225,2.82175775
4932,4932, 07/25  13:00:00,22.8,158817.4586,26.24554424,20.58777937,27.72037789,12.821944,11.676766,6.238913033,5.807841,4932,22.8,174213.8263,28.78988699,39.87793403,42.09780571,16.952146,16.066546,2.96793875,2.813715
4933,4933, 07/25  14:00:00,21.9,153936.7706,25.43898106,24.428039,25.51306988,16.145284,12.082055,5.457922017,5.583256,4933,21.9,173920.1381,28.74135324,39.86768448,42.10194986,16.950666,16.05799,2.96609475,2.81025675
4934,4934, 07/25  15:00:00,20.9,159581.4774,26.37180295,23.77683053,24.9084316,17.640963,10,6.037158275,5.97889425,4934,20.9,173624.0764,28.69242725,39.84111912,42.07711398,16.959925,16.064921,2.967331,2.810783
4935,4935, 07/25  16:00:00,20,155128.5807,25.63593488,27.2820888,23.91963833,15.162275,10.982873,6.155605275,5.64240225,4935,20,172481.1985,28.50355978,39.80526384,42.0262397,16.973586,16.083394,2.96947725,2.81330225
4936,4936, 07/25  17:00:00,18.1,155749.6037,25.73856269,23.97848755,24.24422865,10,15.770573,5.778434517,6.140031,4936,18.1,171991.5829,28.42264785,39.77024494,41.949695,16.989276,16.111432,2.97217425,2.8175285
4937,4937, 07/25  18:00:00,16.3,147318.5048,24.34527266,22.29373327,29.51685839,10.925793,19.411478,6.228310275,6.28968225,4937,16.3,170915.7964,28.24486763,39.70525936,41.80196493,17.018818,16.167419,2.97599325,2.825216
4938,4938, 07/25  19:00:00,14.4,121444.5404,20.06944378,20.97282766,23.8502435,11.170741,14.978621,5.643350775,6.37100975,4938,14.4,137427.6615,22.71075108,36.90236691,38.86046068,18.08132,17.291813,3.09484375,2.9551685
4939,4939, 07/25  20:00:00,13.9,118173.7073,19.52891887,23.67879303,24.33356736,14.178326,15.7084,5.880610775,5.60444525,4939,13.9,143319.2422,23.68437037,37.1828561,39.00902541,18.060291,17.319848,3.17049625,3.03754825
4940,4940, 07/25  21:00:00,13.3,122027.1314,20.16572047,23.35340519,20.50423702,21.085374,10.341441,5.633584525,5.799426,4940,13.3,141092.8029,23.31643784,37.03347032,38.85215583,18.059638,17.341543,3.15595475,3.029864
4941,4941, 07/25  22:00:00,12.8,118647.4364,19.60720546,25.19257686,21.0332762,18.194904,10.869139,5.942229025,5.7758375,4941,12.8,137927.5388,22.79335882,36.98743074,38.81155486,18.110056,17.375531,3.168078,3.03977725
4942,4942, 07/25  23:00:00,12.6,113112.0272,18.69244566,24.71154993,23.43651965,15.237229,18.373013,6.170181525,5.63720575,4942,12.6,138175.9487,22.83441006,36.96898999,38.7662498,18.105471,17.386719,3.168065,3.04148425
4943,4943, 07/26  00:00:00,12.4,122159.3959,20.18757797,25.43950964,23.70511783,16.160309,10,5.708150767,5.01303325,4943,12.4,138134.9462,22.82763414,36.91225059,38.71677339,18.131681,17.409751,3.1714735,3.045377
4944,4944, 07/26  01:00:00,12.2,79479.4233,13.13445473,21.44690552,20.83223878,13.374541,15.967295,5.941768017,5.84371775,4944,12.2,109117.7305,18.032364,33.43397261,35.14018996,19.513779,18.830314,3.33352275,3.21414025
4945,4945, 07/26  02:00:00,12,83514.91673,13.80134439,20.54730127,23.27459019,14.322934,19.610717,5.984981525,6.20842075,4945,12,119261.285,19.70864764,33.7674616,35.34426285,19.40157,18.759442,3.40754475,3.2920585
4946,4946, 07/26  03:00:00,11.9,88124.718,14.56314189,23.55720776,23.53901471,17.021492,14.104084,6.238913033,5.74366625,4946,11.9,113530.7482,18.76164183,33.48993683,35.12029584,19.482411,18.841652,3.40087675,3.29070875
4947,4947, 07/26  04:00:00,11.7,78214.19102,12.92536745,21.41246354,23.10613507,20.297485,20.998312,6.033485258,6.88240775,4947,11.7,119481.1357,19.74497931,33.52207499,35.1337818,19.496325,18.844951,3.41316375,3.29863
4948,4948, 07/26  05:00:00,12.6,97898.44698,16.17830964,23.9338765,19.87910501,24.816824,11.734732,5.123079008,6.103418,4948,12.6,113752.8476,18.79834509,33.46521596,35.07729042,19.506122,18.864756,3.4119305,3.29973325
4949,4949, 07/26  06:00:00,13.5,93797.57445,15.50061568,21.31678921,24.59319344,12.652546,17.15545,5.664689275,5.4742905,4949,13.5,116534.4662,19.25802436,33.47499099,35.09434796,19.514999,18.866182,3.415341,3.3020125
4950,4950, 07/26  07:00:00,14.4,123030.2099,20.33148525,25.13620062,21.71487252,12.163582,17.244703,5.674964525,6.421282,4950,14.4,139316.8328,23.02294804,36.15396533,37.87813261,18.419441,17.734354,3.28637875,3.1670115
4951,4951, 07/26  08:00:00,15.7,121062.8163,20.00636157,20.72445908,26.93200156,12.387241,13.831616,5.896450525,5.41990625,4951,15.7,136876.5493,22.61967646,36.18826828,37.97263256,18.454112,17.746769,3.23001425,3.10808125
4952,4952, 07/26  09:00:00,17,150342.7548,24.84504824,21.14927843,25.63368134,10,15.638627,5.841471267,6.0955215,4952,17,173608.2385,28.68980994,39.47383897,41.40092038,17.14263,16.380035,3.08132,2.94942175
4953,4953, 07/26  10:00:00,18.3,156687.0121,25.89347508,26.01759478,24.47255699,18.302665,10,5.639923267,6.75471475,4953,18.3,171854.664,28.40002117,39.55960803,41.57919327,17.104282,16.302154,2.99492,2.8571735
4954,4954, 07/26  11:00:00,19.8,162166.1221,26.79893111,27.743463,23.39010232,14.363409,12.596881,6.238913033,6.36427825,4954,19.8,172400.735,28.49026271,39.75295472,41.83064638,17.0059,16.181838,2.98151475,2.83878
4955,4955, 07/26  12:00:00,21.3,156434.6617,25.85177266,25.64650832,26.20510847,12.573112,18.531251,6.238913033,5.55889625,4955,21.3,174068.7141,28.76590632,39.81707039,41.95294919,16.983936,16.133266,2.97365275,2.8264095
4956,4956, 07/26  13:00:00,22.8,156039.1,25.78640369,22.00568265,26.99225417,10.229134,19.9757,6.143449775,6.191901,4956,22.8,182454.2687,30.15166986,39.945808,42.06934976,16.937416,16.08081,2.9672755,2.8173135
4957,4957, 07/26  14:00:00,21.5,162147.4919,26.79585236,27.42866321,24.77535137,18.984511,10,5.596726517,6.292132,4957,21.5,179889.4463,29.72781747,39.98607112,42.04821819,16.905706,16.076502,2.95950275,2.81272475
4958,4958, 07/26  15:00:00,20.2,158746.1281,26.23375644,27.08204401,20.14593971,17.409061,10,6.238913033,6.0187215,4958,20.2,173559.3171,28.68172539,39.81541877,42.00342705,16.948784,16.091845,2.960954,2.8150255
4959,4959, 07/26  16:00:00,18.9,153473.8744,25.36248468,25.24708023,25.5136299,12.849396,20.857234,6.238913033,6.37513925,4959,18.9,172108.3029,28.44193652,39.79073799,41.93143068,16.983108,16.120011,2.971787,2.8191255
4960,4960, 07/26  17:00:00,17.4,160525.5891,26.52782311,22.47546036,24.48787781,16.293883,10,6.204284267,6.43522475,4960,17.4,171757.162,28.38390838,39.75964304,41.86139101,16.992941,16.147397,2.972927,2.82404175
4961,4961, 07/26  18:00:00,15.9,144733.6368,23.91810762,22.17369758,26.90329997,10.427104,14.468067,6.238913033,5.71568625,4961,15.9,169543.5903,28.01810228,39.66973815,41.72135825,17.024845,16.20109,2.97687875,2.8312765
4962,4962, 07/26  19:00:00,14.4,120334.762,19.88604619,26.29382435,23.47188611,16.525229,12.403921,5.482819758,5.85573075,4962,14.4,134540.2194,22.23358383,36.91476162,38.82775839,18.081365,17.309286,3.096726,2.95959825
4963,4963, 07/26  20:00:00,13.9,120623.6877,19.93379291,21.61408185,27.00705236,10,19.901382,5.825282017,5.69108575,4963,13.9,143374.9957,23.69358397,37.17386682,38.97799251,18.060383,17.330718,3.16983875,3.03947175
4964,4964, 07/26  21:00:00,13.3,116210.2888,19.2044521,20.63643295,27.51369486,14.772775,15.284588,5.589823767,5.42428625,4964,13.3,141093.8805,23.31661592,37.02517696,38.82439409,18.064435,17.353706,3.1568205,3.0320995
4965,4965, 07/26  22:00:00,12.8,112973.7384,18.66959259,26.55633789,23.6988985,20.013445,14.489332,5.838036017,5.80306125,4965,12.8,140882.9259,23.28175438,36.98292728,38.79135938,18.111561,17.384063,3.16844675,3.04147275
