,Unnamed: 0.1,Unnamed: 0,index,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
1053,1053,1053,4215,2/13/2022 22:00,11.7,122841.7263,20.30033718,25.55676149,20.98293269,19.218538,10,5.592020267,6.03953625
1054,1054,1054,4219,2/13/2022 23:00,11.1,110616.3921,18.28002687,23.50970389,26.69596337,12.008309,13.610588,6.182247775,4.436735
1055,1055,1055,4223,2/14/2022 0:00,10.6,102557.5573,16.94825576,23.8052114,23.22703698,17.715179,12.861974,5.805095758,5.7728465
1056,1056,1056,4227,2/14/2022 1:00,10,81957.52716,13.54397636,26.40151098,22.54445605,20.107688,19.247794,5.992070517,5.836551
1057,1057,1057,4231,2/14/2022 2:00,9.6,88613.69836,14.64394885,20.07728529,27.04969263,15.331996,19.101398,5.576205008,5.228793
1058,1058,1058,4235,2/14/2022 3:00,9.3,90524.79385,14.95976892,26.33123366,22.363644,19.571735,13.347583,5.063314267,6.59739925
1059,1059,1059,4239,2/14/2022 4:00,8.9,83376.16725,13.7784152,20.24622183,23.03311717,10.738266,16.554592,5.145174,5.0844965
1060,1060,1060,4243,2/14/2022 5:00,8.7,86224.26572,14.24908067,22.9460558,22.66871123,14.894329,13.102005,5.755238525,6.16501775
1061,1061,1061,4247,2/14/2022 6:00,8.5,81284.68906,13.4327858,23.16481467,21.48041632,19.155665,14.157603,5.7289545,5.9479245
1062,1062,1062,4251,2/14/2022 7:00,8.3,106397.483,17.58282668,22.76151683,25.02139934,17.527693,19.484806,5.797253017,5.74367625
1063,1063,1063,4255,2/14/2022 8:00,10.5,106717.9207,17.63578093,26.30617246,22.30687674,20.751251,11.230312,5.620170517,6.13495725
1064,1064,1064,4259,2/14/2022 9:00,12.8,130261.1037,21.52643412,24.76931784,24.18950831,13.775067,18.924468,6.079501025,5.9909375
1065,1065,1065,4263,2/14/2022 10:00,15,142041.6489,23.47324036,26.55611834,25.16303785,16.80007,13.213876,5.826261767,6.1210995
1066,1066,1066,4267,2/14/2022 11:00,17.4,140494.8837,23.21762807,25.25610799,26.05732581,13.716663,19.563512,5.380603017,5.72217075
1067,1067,1067,4271,2/14/2022 12:00,19.8,149346.9393,24.68048373,20.82282575,25.48230506,12.351902,16.860871,6.082672525,6.66309775
1068,1068,1068,4275,2/14/2022 13:00,22.2,158949.3526,26.26734052,23.13582915,25.5061633,13.965893,13.059501,5.796556525,6.66781225
1069,1069,1069,4279,2/14/2022 14:00,20.9,151462.6682,25.0301207,23.76184711,23.59448722,19.736108,10,6.238913033,6.5302435
1070,1070,1070,4283,2/14/2022 15:00,19.6,150037.7648,24.79464681,22.68661357,21.6165045,12.982,10.402236,5.451920517,6.55903875
1071,1071,1071,4287,2/14/2022 16:00,18.3,146372.6028,24.18895665,24.49759115,30.31644447,10.461361,18.085306,5.991864525,5.59189675
1072,1072,1072,4291,2/14/2022 17:00,17.6,153153.2432,25.30949842,21.69769284,30.13816926,10,16.409909,5.979528767,5.8755855
1073,1073,1073,4295,2/14/2022 18:00,16.8,151941.7898,25.10929843,23.91209633,26.16114477,13.845127,10,5.288960517,5.26711925
1074,1074,1074,4299,2/14/2022 19:00,16.1,123862.7957,20.46907508,23.76744692,24.34087043,19.321037,10.953676,5.944559775,6.19689325
1075,1075,1075,4303,2/14/2022 20:00,14.3,124373.0922,20.55340466,23.89366549,20.33034925,12.649093,13.447256,5.968981025,5.7073285
1076,1076,1076,4307,2/14/2022 21:00,12.4,110731.1389,18.29898948,24.41237675,29.28417543,17.782396,19.820662,5.403060017,5.68065625
1077,1077,1077,4311,2/14/2022 22:00,10.6,118624.7773,19.60346089,24.45403038,23.2398636,18.831965,13.61151,5.441124258,5.84112875
1078,1078,1078,4315,2/14/2022 23:00,10,110848.783,18.31843088,23.54338688,24.11915363,14.818768,18.250705,5.862541017,5.77549225
1079,1079,1079,4319,2/15/2022 0:00,9.5,111318.9931,18.39613594,20.57895876,23.33910121,10,12.926544,6.238913033,6.658626
1080,1080,1080,4323,2/15/2022 1:00,8.9,79271.98258,13.1001739,21.4834166,23.00232234,15.852632,15.644906,5.440542767,5.49945075
1081,1081,1081,4327,2/15/2022 2:00,8.7,80989.26895,13.38396584,22.14867622,22.08377507,14.785903,19.703411,5.893543017,6.7167745
1082,1082,1082,4331,2/15/2022 3:00,8.5,86016.52358,14.21475003,21.0627277,22.57227033,14.818834,18.045113,6.126275767,6.7235075
1083,1083,1083,4335,2/15/2022 4:00,8.3,86668.22771,14.32244808,21.81424646,21.58942031,18.392809,10,5.968367525,5.786165
1084,1084,1084,4339,2/15/2022 5:00,8.7,82785.33188,13.68077609,24.30713696,22.3330846,17.116675,16.511604,5.594868775,5.3002165
1085,1085,1085,4343,2/15/2022 6:00,9,86741.17594,14.33450321,20.75115149,21.33730369,13.532561,10.075234,5.809835517,6.274582
1086,1086,1086,4347,2/15/2022 7:00,9.4,94311.39555,15.58552772,23.97991678,19.53416846,17.346663,10.17824,5.385254008,6.054807
1087,1087,1087,4351,2/15/2022 8:00,11.1,105117.6877,17.37133277,24.00151957,28.59412943,12.966917,16.281674,5.494706767,5.29423
1088,1088,1088,4355,2/15/2022 9:00,12.7,131757.9089,21.77379022,25.81579112,24.07082707,15.907783,12.522553,5.610845258,6.0085215
1089,1089,1089,4359,2/15/2022 10:00,14.4,136834.0978,22.61266109,23.03399969,29.08535981,11.250721,17.415308,5.981470517,5.3317405
1090,1090,1090,4363,2/15/2022 11:00,16.1,144887.1397,23.9434749,22.55497447,23.05201671,15.156615,10,6.147532025,6.771079
1091,1091,1091,4367,2/15/2022 12:00,17.7,148670.2344,24.56865416,23.33190682,21.31484465,10,12.292683,5.865514017,6.30522175
1092,1092,1092,4371,2/15/2022 13:00,19.4,152166.5225,25.14643687,20.99271374,25.11372338,10,12.555466,5.727417008,5.36347425
1093,1093,1093,4375,2/15/2022 14:00,20.3,144619.685,23.89927641,23.88470298,21.85432169,13.31407,14.136503,5.333222258,6.009984
1094,1094,1094,4379,2/15/2022 15:00,21.3,155773.0015,25.74242932,23.54132192,22.60369827,12.417827,14.850151,6.047884525,6.02275775
1095,1095,1095,4383,2/15/2022 16:00,22.2,158001.6391,26.11072514,24.68019412,25.72851784,17.117065,13.667661,5.421418758,6.035179
1096,1096,1096,4387,2/15/2022 17:00,20.7,155440.5746,25.68749375,25.22500002,23.0105081,16.206267,13.538315,5.999839017,6.382722
1097,1097,1097,4391,2/15/2022 18:00,19.3,154531.1645,25.53720825,23.27576744,26.19298015,10.475613,17.082362,6.161146517,6.23112025
1098,1098,1098,4395,2/15/2022 19:00,17.8,131963.6333,21.80778742,25.6593598,22.17737343,20.23254,10,5.659424525,5.991981
1099,1099,1099,4399,2/15/2022 20:00,16.9,124442.8344,20.56492997,26.36852524,23.97714983,17.486762,17.865236,5.847077767,5.816379
1100,1100,1100,4403,2/15/2022 21:00,15.9,127984.6024,21.15022853,21.85800289,26.60699404,10.825651,17.804372,6.004785025,5.61973875
1101,1101,1101,4407,2/15/2022 22:00,15,123658.097,20.43524739,24.22798422,23.7265825,19.626823,10,5.767316767,6.321277
1102,1102,1102,4411,2/15/2022 23:00,14.3,121771.9995,20.12355837,25.58658268,20.77147411,16.575184,10.018625,5.635447025,6.50957975
1103,1103,1103,4415,2/16/2022 0:00,13.5,118247.7665,19.5411576,25.35938141,22.52899571,10.6553,16.184085,6.203005525,5.7100225
1104,1104,1104,4419,2/16/2022 1:00,12.8,84645.98901,13.98826092,26.15359367,23.84251596,18.362923,21.279351,6.140103517,5.69528675
1105,1105,1105,4423,2/16/2022 2:00,12.1,96912.44738,16.01536725,21.13657762,22.6372582,15.630925,10.027775,5.785777275,5.81254825
1106,1106,1106,4427,2/16/2022 3:00,11.3,81453.70889,13.46071735,20.55499347,24.15877566,12.958815,13.726114,5.602548767,5.164571
1107,1107,1107,4431,2/16/2022 4:00,10.6,82169.45834,13.57899927,25.91883629,21.80354521,21.009955,11.206572,5.892413517,5.30195225
1108,1108,1108,4435,2/16/2022 5:00,10.4,87961.35905,14.53614584,21.58052076,20.50792284,12.720576,11.623013,5.893787017,5.46679175
1109,1109,1109,4439,2/16/2022 6:00,10.2,82575.76518,13.64614392,21.64566349,25.04342998,13.481,17.041977,5.739394017,6.18193025
1110,1110,1110,4443,2/16/2022 7:00,10,97302.38777,16.07980725,22.93450405,24.28348423,19.886244,18.985187,6.140239017,6.01984075
1111,1111,1111,4447,2/16/2022 8:00,11.3,110954.2518,18.33586024,24.51168632,23.48615076,14.96262,17.471606,6.120238258,6.68946725
1112,1112,1112,4451,2/16/2022 9:00,12.6,125528.9713,20.74442065,21.9256749,26.09810485,12.474689,17.76943,6.034697267,6.253759
1113,1113,1113,4455,2/16/2022 10:00,13.9,140987.5485,23.2990439,24.05655461,25.35824735,10.942073,12.855919,5.898469517,6.90161425
1114,1114,1114,4459,2/16/2022 11:00,15.4,137481.1953,22.71959787,23.73692486,24.18309,18.495433,10,5.830909008,6.38584325
1115,1115,1115,4463,2/16/2022 12:00,16.8,149089.5607,24.63795036,27.17016732,19.70463682,19.628085,10,5.758538525,6.27127275
1116,1116,1116,4467,2/16/2022 13:00,18.3,149839.9953,24.7619642,26.70316743,23.27596556,12.333439,12.891834,5.747638025,6.546114
1117,1117,1117,4471,2/16/2022 14:00,18.1,147194.6219,24.32480028,20.83781701,25.54185785,10.931817,14.188384,6.238913033,5.68539225
1118,1118,1118,4475,2/16/2022 15:00,18,155931.3404,25.76859577,29.15580866,23.96683966,17.240893,10,5.599339767,6.119086
1119,1119,1119,4479,2/16/2022 16:00,17.8,141887.969,23.44784384,25.16296583,26.19459034,14.614583,17.751605,6.094212525,5.066376
1120,1120,1120,4483,2/16/2022 17:00,16.3,153820.9018,25.41983305,23.0816523,21.9322958,14.242558,10.027019,6.238913033,6.43355425
1121,1121,1121,4487,2/16/2022 18:00,14.8,135816.1447,22.4444382,23.77919046,26.60320498,10,15.502718,5.828280275,5.57340025
1122,1122,1122,4491,2/16/2022 19:00,13.3,115998.6959,19.1694851,22.50696733,21.69230335,17.398971,11.025337,5.820711517,6.6265535
1123,1123,1123,4495,2/16/2022 20:00,12.8,111926.3393,18.49650356,24.28456428,26.56670838,15.745299,15.2265,5.762490767,5.67325625
1124,1124,1124,4499,2/16/2022 21:00,12.2,118290.9083,19.54828703,30.61095357,27.20159295,20.143184,14.915434,5.291276517,5.98289725
1125,1125,1125,4503,2/16/2022 22:00,11.7,117697.8298,19.45027723,23.08402697,27.5117647,10,21.308709,5.855273525,6.050135
1126,1126,1126,4507,2/16/2022 23:00,11.3,119793.1288,19.79653804,23.39440755,27.67122646,16.957184,13.125651,5.939302758,5.536425
1127,1127,1127,4511,2/17/2022 0:00,11,117116.9542,19.35428403,27.60989775,24.03140345,20.671954,10.091883,5.337544767,5.69048125
1128,1128,1128,4515,2/17/2022 1:00,10.6,92108.08153,15.22141677,27.30189369,22.04741298,19.917064,10.879866,5.821058517,5.79493025
1129,1129,1129,4519,2/17/2022 2:00,10.4,89859.12125,14.84976251,24.85932153,19.9501087,10.801308,12.527817,6.098459517,5.249629
1130,1130,1130,4523,2/17/2022 3:00,10.2,84539.1586,13.97060655,23.64661324,21.08071149,11.294748,15.09767,5.713300767,6.11868
1131,1131,1131,4527,2/17/2022 4:00,10,83499.25385,13.79875601,20.46434914,24.46370877,13.722769,20.247427,6.238913033,5.68299875
1132,1132,1132,4531,2/17/2022 5:00,9.1,88546.31377,14.63281314,26.37950489,24.20601805,25.127657,12.798402,6.113974258,6.4064325
1133,1133,1133,4535,2/17/2022 6:00,8.1,85544.87632,14.13680747,23.89556182,22.40843732,13.667481,16.435583,5.664517258,5.9995025
1134,1134,1134,4539,2/17/2022 7:00,7.2,110415.3648,18.2468059,21.28827756,23.66715959,11.884178,14.441546,6.056177767,6.04144975
1135,1135,1135,4543,2/17/2022 8:00,9.2,98330.64659,16.24973323,26.28147449,21.40986765,18.769795,12.605286,5.213732008,6.423152
1136,1136,1136,4547,2/17/2022 9:00,11.3,127427.7979,21.05821322,24.60805824,24.02167287,14.851937,11.906445,5.668004267,5.3119995
1137,1137,1137,4551,2/17/2022 10:00,13.3,124798.0152,20.62362574,20.9789964,23.88608758,10.06052,11.227941,5.917608017,6.16793875
1138,1138,1138,4555,2/17/2022 11:00,15.2,135230.221,22.34761076,28.52080241,22.63258131,20.072984,11.897177,5.804951017,6.476884
1139,1139,1139,4559,2/17/2022 12:00,17,156024.1775,25.78393767,23.5214423,20.71233244,10,10.283797,6.163039025,6.22251425
1140,1140,1140,4563,2/17/2022 13:00,18.9,141955.4987,23.45900353,23.96417075,23.41780984,13.954628,10,6.091076275,5.8561435
1141,1141,1141,4567,2/17/2022 14:00,19.6,145820.7216,24.09775495,24.16999545,21.94503179,15.907911,13.351574,6.238913033,6.4352465
1142,1142,1142,4571,2/17/2022 15:00,20.4,157353.1523,26.00355877,24.37190563,20.35661295,10.723793,11.524645,5.992895775,6.6707955
1143,1143,1143,4575,2/17/2022 16:00,21.1,144391.1052,23.8615022,24.04782622,24.71380514,12.032267,16.334011,5.849577758,6.56596525
1144,1144,1144,4579,2/17/2022 17:00,19.8,153592.4807,25.38208507,21.90228215,28.01928073,16.216055,10.327536,6.110352775,6.2021895
1145,1145,1145,4583,2/17/2022 18:00,18.5,151209.1516,24.98822555,22.87388249,25.97532891,17.875139,11.920653,5.693087508,5.6379005
1146,1146,1146,4587,2/17/2022 19:00,17.2,126719.3198,20.94113294,22.82959701,23.42056017,16.576832,11.025559,6.035678275,5.9203555
1147,1147,1147,4591,2/17/2022 20:00,16.1,124438.4603,20.56420714,23.23627292,22.11916734,12.630058,14.329098,6.238913033,5.8090205
1148,1148,1148,4595,2/17/2022 21:00,15,115639.2582,19.11008583,21.77788756,26.68100167,12.956657,17.653649,5.628827267,6.12305925
1149,1149,1149,4599,2/17/2022 22:00,13.9,125193.7414,20.68902189,27.2813721,22.47697891,19.386023,10,5.594574758,5.6753365
1150,1150,1150,4603,2/17/2022 23:00,13.2,120215.6888,19.86636864,25.90894707,21.62647549,15.077248,10,6.161678275,5.471079
1151,1151,1151,4607,2/18/2022 0:00,12.4,107892.2064,17.82983874,23.05418132,24.85398188,19.115412,13.833077,5.116310267,5.472483
1152,1152,1152,4611,2/18/2022 1:00,11.7,84983.03759,14.04396023,23.0026509,18.47859611,20.468443,10,6.238913033,6.29111975
1153,1153,1153,4615,2/18/2022 2:00,10.8,81864.05095,13.52852885,19.38800487,22.1177147,10,15.571038,6.050911767,5.77073925
1154,1154,1154,4619,2/18/2022 3:00,9.8,85488.91823,14.12756006,20.75112161,25.28428329,16.604106,13.048126,5.521152508,5.56074425
1155,1155,1155,4623,2/18/2022 4:00,8.9,83977.09747,13.87772255,23.14224583,20.32216013,18.33026,10,4.969853517,5.84316925
1156,1156,1156,4627,2/18/2022 5:00,8.5,91762.18321,15.16425499,25.35680964,20.99439971,18.519252,12.164124,5.877147775,6.2234775
1157,1157,1157,4631,2/18/2022 6:00,8.2,83953.13932,13.87376332,24.28854144,22.00337097,17.926865,17.470433,5.63511825,5.56711475
1158,1158,1158,4635,2/18/2022 7:00,7.8,106327.1886,17.5712101,22.85939387,28.05805278,14.366018,19.292228,5.962583775,5.7604585
1159,1159,1159,4639,2/18/2022 8:00,10,113694.629,18.78872412,26.181132,20.91969522,20.398624,10,5.746962517,6.23982175
1160,1160,1160,4643,2/18/2022 9:00,12.2,127674.8046,21.09903257,23.39136369,24.37457421,10,14.000601,6.066578525,5.66950575
1161,1161,1161,4647,2/18/2022 10:00,14.4,132400.0561,21.87990891,22.06815826,22.48048105,14.748147,12.502522,5.845320267,6.167481
1162,1162,1162,4651,2/18/2022 11:00,15.7,140506.1769,23.21949435,23.3531458,22.59797258,10,15.711973,5.520871017,6.08334725
1163,1163,1163,4655,2/18/2022 12:00,17,145702.8522,24.07827632,21.27986389,26.08043196,10.526426,15.925838,6.238913033,6.371975
1164,1164,1164,4659,2/18/2022 13:00,18.3,149264.7176,24.66689609,21.84922206,24.4837842,15.06938,10,6.052375508,6.4029715
1165,1165,1165,4663,2/18/2022 14:00,18.3,151238.5954,24.99309131,25.37275043,24.03801352,19.257076,10,5.861495267,6.495109
1166,1166,1166,4667,2/18/2022 15:00,18.3,149896.0521,24.77122793,25.43742358,19.77443215,17.418052,10,6.177723775,6.60271475
1167,1167,1167,4671,2/18/2022 16:00,18.3,144689.2065,23.91076524,25.53336839,23.24988188,18.134706,15.804238,6.075990267,6.076877
1168,1168,1168,4675,2/18/2022 17:00,15.7,157648.8744,26.05242864,19.77558799,25.94465406,11.149304,14.75458,5.592794017,5.90825925
1169,1169,1169,4679,2/18/2022 18:00,13.2,131681.4467,21.76115438,22.93520337,24.07483567,18.612312,12.894934,5.748469517,6.57436475
1170,1170,1170,4683,2/18/2022 19:00,10.6,106447.1713,17.59103797,24.50602685,20.93698651,18.974367,11.212192,6.102865767,6.54995375
1171,1171,1171,4687,2/18/2022 20:00,10.4,114474.3987,18.91758578,23.26435016,24.78560736,13.001488,13.65713,5.936522517,6.2531525
1172,1172,1172,4691,2/18/2022 21:00,10.2,112909.5243,18.65898083,28.40317612,23.88803859,18.471756,12.663252,5.146437258,6.16687975
1173,1173,1173,4695,2/18/2022 22:00,10,107136.906,17.70502079,22.82678906,22.91020509,13.608729,14.715318,5.526688508,5.17105375
1174,1174,1174,4699,2/18/2022 23:00,9.8,109206.8668,18.0470943,26.30183303,25.26122079,17.206446,14.233736,6.046069775,6.1860225
1175,1175,1175,4703,2/19/2022 0:00,9.6,108326.6933,17.90164032,24.5610627,28.46260237,13.238182,16.410494,6.109041267,4.725194
1176,1176,1176,4707,2/19/2022 1:00,9.4,81786.48347,13.51571036,22.78440201,23.50450051,16.902422,14.585378,6.185632275,6.06199175
1177,1177,1177,4711,2/19/2022 2:00,9.4,80335.22294,13.27588079,22.66350819,21.1177258,17.096269,14.862907,5.944808008,6.240004
1178,1178,1178,4715,2/19/2022 3:00,9.4,76641.24791,12.6654291,20.7874019,23.87934698,13.297307,16.657041,5.985777775,5.2476155
1179,1179,1179,4719,2/19/2022 4:00,9.4,94577.72404,15.62954011,24.19377862,23.82680005,17.889983,10,5.720223517,5.8483495
1180,1180,1180,4723,2/19/2022 5:00,9,78089.37106,12.9047402,23.723275,19.28485448,17.869511,15.127085,5.443899017,5.73209925
1181,1181,1181,4727,2/19/2022 6:00,8.7,79772.73826,13.1829268,20.980619,20.34333427,21.025666,17.544731,6.185058275,5.82233875
1182,1182,1182,4731,2/19/2022 7:00,8.3,115242.3713,19.04449788,23.1794072,26.94370363,18.32517,22.149174,5.728023258,5.3303395
1183,1183,1183,4735,2/19/2022 8:00,9.1,110347.1733,18.23553685,25.88896328,26.38101316,19.887759,13.533708,5.538981758,5.51042025
1184,1184,1184,4739,2/19/2022 9:00,9.8,119428.1308,19.73621992,22.74263605,24.57091805,15.475062,16.793901,6.089677517,5.74350725
1185,1185,1185,4743,2/19/2022 10:00,10.6,131660.8716,21.75775422,22.76986989,29.00508825,10,15.767765,5.947712525,5.5906485
1186,1186,1186,4747,2/19/2022 11:00,11.7,131032.3881,21.65389352,26.75990094,26.17918526,15.071657,12.715301,5.743783775,6.353019
1187,1187,1187,4751,2/19/2022 12:00,12.8,129760.5739,21.44371855,23.90686292,21.67056872,15.699022,10,6.113006775,5.9468785
1188,1188,1188,4755,2/19/2022 13:00,13.9,133273.9486,22.02432493,23.88203816,25.65916757,12.370847,16.465833,6.121839525,6.17427
1189,1189,1189,4759,2/19/2022 14:00,13.7,140742.2281,23.25850323,24.83011843,27.87259687,17.264339,12.454663,5.554283267,6.62262675
1190,1190,1190,4763,2/19/2022 15:00,13.5,139777.5545,23.09908509,25.72381995,24.39836244,14.286091,11.357836,5.584579517,6.49202725
1191,1191,1191,4767,2/19/2022 16:00,13.3,129449.9242,21.39238181,22.78645088,26.26607254,10.095013,14.927975,5.425530767,5.8856315
1192,1192,1192,4771,2/19/2022 17:00,12.4,137965.8682,22.79969299,25.8480828,24.64333457,17.710752,10,5.607022508,6.01203375
1193,1193,1193,4775,2/19/2022 18:00,11.5,123441.3218,20.39942396,25.05178226,23.43535925,17.407385,16.595401,5.954782767,6.27280375
1194,1194,1194,4779,2/19/2022 19:00,10.6,110865.5574,18.32120295,23.09268667,23.9595018,14.193187,11.421727,5.957165025,5.71853875
1195,1195,1195,4783,2/19/2022 20:00,10.2,113496.6363,18.75600463,24.03185536,22.39478401,19.516958,16.513409,6.129601025,6.2626165
1196,1196,1196,4787,2/19/2022 21:00,9.8,116611.9842,19.27083468,23.22982178,23.48802992,14.29661,15.927027,6.167499275,6.18483375
1197,1197,1197,4791,2/19/2022 22:00,9.4,103783.9496,17.15092449,23.63347822,23.01910383,22.715494,11.105893,6.140545275,5.98738725
1198,1198,1198,4795,2/19/2022 23:00,9.2,111681.3896,18.45602416,28.23909191,19.7636188,20.620615,10.035259,5.689970008,5.64999875
1199,1199,1199,4799,2/20/2022 0:00,9.1,112337.8054,18.56450083,24.24882154,23.21143712,12.439193,14.620779,6.013297025,5.153849
1200,1200,1200,4803,2/20/2022 1:00,8.9,84060.71088,13.89154017,20.33226727,25.45156803,12.214111,14.695507,6.238913033,5.6742405
1201,1201,1201,4807,2/20/2022 2:00,8.7,72780.10893,12.02735257,20.86083213,23.40357519,13.010468,18.450681,5.352992758,5.7255105
1202,1202,1202,4811,2/20/2022 3:00,8.5,82431.34057,13.62227689,21.60090404,22.69801964,18.322144,13.160838,5.565736767,5.62311825
1203,1203,1203,4815,2/20/2022 4:00,8.3,80458.48599,13.29625075,24.4067799,20.30551353,17.791469,18.087512,5.828767517,6.1920115
1204,1204,1204,4819,2/20/2022 5:00,8.9,94127.52006,15.55514119,21.49084316,25.63563211,13.174114,21.22527,6.196029775,5.936145
1205,1205,1205,4823,2/20/2022 6:00,9.4,89351.01288,14.76579453,22.12339929,22.97074744,19.034849,13.156319,6.238913033,6.10822675
1206,1206,1206,4827,2/20/2022 7:00,10,108243.9213,17.88796175,23.6346023,25.63852661,14.779485,17.925124,6.193458275,6.29182425
1207,1207,1207,4831,2/20/2022 8:00,10.6,101312.8008,16.74255222,22.72776324,21.8329566,13.627674,17.433846,5.395048267,6.47382375
1208,1208,1208,4835,2/20/2022 9:00,11.1,135913.7594,22.46056962,21.64437644,23.40477372,10.922725,14.843435,5.29905225,6.21226575
1209,1209,1209,4839,2/20/2022 10:00,11.7,122528.6024,20.24859158,26.50483345,26.39886358,10.540331,15.101305,5.075418008,5.5723655
