,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
167, 01/08  00:00:00,5.6,139563.74291375195,23.063751432992348,36.28298353775798,38.03203038158418,18.381248,17.681919,3.21553175,3.093354
168, 01/08  01:00:00,5.6,109162.23321445697,18.03971834063284,32.975280807349066,34.62367973307696,19.704483,19.045797,3.37217875,3.2568200000000003
169, 01/08  02:00:00,5.0,116238.3987576062,19.20909743421845,33.2708005452856,34.810128844016454,19.596615,18.970088,3.4403225,3.3281505
170, 01/08  03:00:00,5.0,113490.53359249912,18.754996119534063,33.022460246156115,34.608833876019816,19.673341,19.049015,3.43515525,3.3276465
171, 01/08  04:00:00,5.0,117808.52440585008,19.46857018060389,33.07733121351758,34.64510051023921,19.675774,19.041937,3.44516925,3.33374075
172, 01/08  05:00:00,4.4,113717.23610399888,18.792460078763767,33.01670797617344,34.58760331665236,19.684998,19.060452,3.44309575,3.3339365
173, 01/08  06:00:00,4.4,113746.87700064362,18.797358415955024,33.00608602303306,34.580596413976565,19.698725,19.0673,3.4470575,3.336669
174, 01/08  07:00:00,3.9,138047.82536877203,22.813236903069384,35.500207518863235,37.172497692767486,18.663063,17.9968,3.3240807500000003,3.2079375
175, 01/08  08:00:00,3.9,135756.3096405028,22.43455008901442,35.46319374462282,37.18513552844966,18.744883,18.060176,3.27869,3.1603937500000003
176, 01/08  09:00:00,4.0,160336.62001939354,26.496594835656687,38.58179550236515,40.42081114438066,17.486648,16.756897,3.13679675,3.009888
177, 01/08  10:00:00,7.8,159153.58285786372,26.301090799580653,38.71539874234742,40.59291389615924,17.435316,16.699222,3.05481,2.92669625
178, 01/08  11:00:00,9.0,160457.815435845,26.51662311020348,38.95920928837658,40.846343248484246,17.334667,16.577074,3.04029125,2.90781325
179, 01/08  12:00:00,10.0,160157.25703150732,26.466954018618395,39.11306155446312,41.05212008785427,17.268829,16.499378,3.02614425,2.8930387500000005
180, 01/08  13:00:00,13.0,159879.34088745195,26.42102669729633,39.16902304850661,41.13404607317329,17.234804,16.451886,3.01753975,2.88108875
181, 01/08  14:00:00,12.0,160333.4565442401,26.496072052281296,39.25757086571669,41.2562065784773,17.206544,16.407852,3.01369025,2.87498025
182, 01/08  15:00:00,14.0,158854.38533245056,26.25164660145708,39.262545001416825,41.26008158242673,17.189734,16.392536,3.00843475,2.86879375
183, 01/08  16:00:00,13.9,154103.09990408397,25.46646798830706,39.18073896039144,41.18597019325904,17.213241,16.409368,3.0105707500000003,2.87021425
184, 01/08  17:00:00,10.6,154161.76940858868,25.47616347826988,39.03540402580785,41.00827031220875,17.280915,16.489348,3.0198385,2.88039775
185, 01/08  18:00:00,11.7,153896.22010274386,25.43227985165352,39.006293023005945,40.96848085329615,17.298562,16.512872,3.02635975,2.88860275
186, 01/08  19:00:00,10.0,134516.38439878944,22.229644954103836,36.42901065627562,38.28647757699541,18.289308,17.543201,3.1379785,3.006248
187, 01/08  20:00:00,8.9,140226.0529224673,23.1732021620548,36.677711672457534,38.450386510045,18.251919,17.53566,3.20300375,3.0756555
188, 01/08  21:00:00,8.9,139302.24384173023,23.020537131977267,36.51827480698023,38.29910576572427,18.270394,17.567355,3.1924895,3.06959425
189, 01/08  22:00:00,9.4,140574.37849759715,23.2307650671104,36.5133350318911,38.30639538699123,18.301572,17.580594,3.20277175,3.07701275
190, 01/08  23:00:00,9.4,139351.36703872704,23.02865503696802,36.4994547747696,38.272386329477854,18.29501,17.587294,3.2012405000000004,3.0767175
191, 01/09  00:00:00,8.9,137912.3217233796,22.790844107273365,36.47110188626056,38.25589399571319,18.309943,17.595758,3.2035125,3.07891325
192, 01/09  01:00:00,7.8,108911.97550247304,17.9983617422579,33.09223455571167,34.76700982290434,19.653568,18.983561,3.3610852500000004,3.2435214999999995
193, 01/09  02:00:00,10.0,116025.5116038343,19.17391654629324,33.418254549034785,34.98103238985541,19.541362,18.905188,3.4316310000000003,3.31773225
194, 01/09  03:00:00,8.3,113295.15346049886,18.722708372692946,33.11088012862145,34.71628304320765,19.629097,18.997506,3.425776,3.31688625
195, 01/09  04:00:00,6.1,116233.42878454267,19.2082761161528,33.16709723320004,34.756278511723096,19.642785,19.000347,3.439522,3.32667025
196, 01/09  05:00:00,7.2,114999.8244202903,19.004415544418528,33.12602396838655,34.7131899351355,19.641922,19.011506,3.4361165,3.32572375
197, 01/09  06:00:00,6.7,113543.86388834516,18.76380927301908,33.082015285262266,34.67356699122831,19.664478,19.025779,3.44012125,3.32849575
198, 01/09  07:00:00,6.1,137756.05043854035,22.76501933362944,35.587251900669905,37.27582014840145,18.626949,17.954144,3.3182722500000006,3.200972
199, 01/09  08:00:00,6.1,135378.28555635386,22.372079325974745,35.52614540605698,37.26212538143943,18.714593,18.023644,3.2730127500000004,3.153599
200, 01/09  09:00:00,7.0,160032.72560623143,26.446374448465036,38.62922871118649,40.48294841199144,17.465617,16.729935,3.13280225,3.00488975
201, 01/09  10:00:00,7.2,159115.8409889576,26.294853727796152,38.78012979203838,40.67479864852279,17.416908,16.674216,3.051762,2.92257125
202, 01/09  11:00:00,8.0,160430.08087736156,26.512039806907,39.10799448985824,41.00022682671775,17.280399,16.519056,3.03321925,2.8997245000000005
203, 01/09  12:00:00,8.0,159985.84768183783,26.438627588332626,39.11096448205889,41.06312706036879,17.247124,16.475666,3.01831575,2.8849552500000004
204, 01/09  13:00:00,9.0,159814.22084348282,26.410265216728007,39.13883317616454,41.129758180970505,17.250918,16.453306,3.0197515,2.88137475
205, 01/09  14:00:00,9.0,159768.11947173183,26.40264668660989,39.19834054118251,41.189482697972174,17.227644,16.433981,3.0163115,2.87734675
206, 01/09  15:00:00,11.0,158378.10527647907,26.172938445641808,39.20727028460711,41.20448829596555,17.209473,16.409537,3.0122865,2.87246825
207, 01/09  16:00:00,10.7,154166.85714537848,25.47700425750255,39.07566122457351,41.070907353703575,17.257924,16.459037,3.01648725,2.876695
208, 01/09  17:00:00,10.0,154335.52222155582,25.504877180019285,39.0347482721974,41.01258538612869,17.287549,16.494811,3.02406075,2.8848397500000003
209, 01/09  18:00:00,10.0,153960.90269871044,25.442969041297395,38.95507013818924,40.92215464957797,17.307537,16.519546,3.026766,2.8886082500000003
210, 01/09  19:00:00,9.4,134574.7689340759,22.239293351182216,36.34141667618927,38.20346039880698,18.322388,17.574572,3.14304325,3.01102125
211, 01/09  20:00:00,8.9,140350.32244306878,23.193738450878897,36.61695428701153,38.39804919796565,18.281765,17.562428,3.20889025,3.08113
212, 01/09  21:00:00,8.3,139419.23373646953,23.03987041866123,36.49123592597937,38.27990432397395,18.281701,17.576763,3.1954825,3.07214525
213, 01/09  22:00:00,7.8,137815.76830620752,22.774888071936605,36.45218904298329,38.25594081961194,18.32288,17.597367,3.20549525,3.07902325
214, 01/09  23:00:00,6.7,138012.84694733197,22.807456507668903,36.4582530596936,38.242577678213244,18.31305,17.599899,3.20509525,3.07970925
215, 01/10  00:00:00,6.7,137963.42474420302,22.79928919010892,36.41548362430109,38.207143686824494,18.33137,17.614554,3.206754,3.08154775
216, 01/10  01:00:00,6.7,108971.97790096689,18.00827750100264,33.0703485909004,34.752192343469055,19.664639,18.991922,3.36397925,3.2459265000000004
217, 01/10  02:00:00,6.7,116063.25541747626,19.18015393945709,33.35879970796866,34.92854580806357,19.559945,18.921266,3.43380825,3.31943075
218, 01/10  03:00:00,6.1,113354.28912354833,18.732480898170717,33.10397661571275,34.71873201468015,19.640908,19.004899,3.4292885,3.319678
219, 01/10  04:00:00,6.1,117683.4672804216,19.447903735325276,33.14960099293888,34.744328553105746,19.645407,19.000864,3.4396060000000004,3.32625575
220, 01/10  05:00:00,6.1,113587.49878657534,18.77102020349123,33.091119667719504,34.68726304568893,19.656154,19.021094,3.4381055,3.32705425
221, 01/10  06:00:00,6.1,113589.6727499182,18.77137946406362,33.06846243846683,34.66611623817505,19.671646,19.030867,3.4420025,3.32992125
222, 01/10  07:00:00,4.4,137779.3632101563,22.76887190994001,35.52781261476056,37.22192416438663,18.644924,17.969364,3.32012775,3.2023377500000003
223, 01/10  08:00:00,5.6,135424.55660940602,22.37972589695269,35.50908852640841,37.25197785186471,18.728411,18.034949,3.2766495,3.15683425
224, 01/10  09:00:00,6.8,160050.83251226484,26.44936672404647,38.59949899321872,40.46076611866019,17.477083,16.738312,3.134255,3.0058215
225, 01/10  10:00:00,6.8,159129.40885303525,26.29709589928016,38.72851543637219,40.629260012975145,17.43218,16.686364,3.05401625,2.92426325
226, 01/10  11:00:00,7.1,160461.0329450884,26.517154823038588,39.03182887064288,40.935375064310016,17.311222,16.545805,3.0378995,2.9038962500000003
227, 01/10  12:00:00,7.5,160079.53099138266,26.45410932104952,39.10697851297453,41.06020582507319,17.258952,16.485864,3.02227925,2.8883555
228, 01/10  13:00:00,8.4,159850.2136835341,26.41621325093072,39.16642338576916,41.153313453774594,17.24059,16.445888,3.018724,2.8806130000000003
229, 01/10  14:00:00,8.3,159716.10917204077,26.394051670461817,39.21772711476196,41.214091929156574,17.216976,16.420638,3.014355,2.875221
230, 01/10  15:00:00,9.7,159713.9716947794,26.39369843943476,39.23442769342848,41.23915976887957,17.203366,16.401011,3.0112524999999994,2.8711014999999995
231, 01/10  16:00:00,10.0,154142.39770867344,25.472962187860546,39.11153115891658,41.10870353699379,17.235138,16.434436,3.01320075,2.87295675
232, 01/10  17:00:00,8.9,154216.35438126844,25.485183974679465,38.97856765050592,40.950107199106206,17.308128,16.51742,3.02481125,2.8857165
233, 01/10  18:00:00,8.3,154016.96418499562,25.452233540497907,38.97759104937941,40.93653951113189,17.309144,16.524341,3.02914475,2.8914955
234, 01/10  19:00:00,7.8,134568.60565825162,22.23827483262821,36.36647373121109,38.21782473571788,18.312268,17.568411,3.1411535,3.0097505
235, 01/10  20:00:00,7.2,140309.06182743152,23.186919884945063,36.63227680457001,38.39890702081061,18.273031,17.559145,3.20717275,3.0802615
236, 01/10  21:00:00,6.7,139390.97038101475,23.035199728471486,36.49317369446143,38.26775438612366,18.280942,17.581114,3.1949475000000005,3.0725687500000003
237, 01/10  22:00:00,6.7,139217.2239746002,23.006487085443588,36.473692750433344,38.26229801505716,18.31617,17.596903,3.204885,3.0794695
238, 01/10  23:00:00,6.7,139392.54064146208,23.03545922349424,36.452275766953214,38.2199208805916,18.312412,17.606302,3.2041515,3.0799107500000003
239, 01/11  00:00:00,6.7,137961.13400641354,22.798910631853943,36.39832292266544,38.17526393893342,18.336511,17.625442,3.2074625,3.0833325
240, 01/11  01:00:00,5.6,109017.1741769079,18.015746458571684,33.06064556693756,34.73050173457796,19.669655,19.001993,3.3651875,3.2481125000000004
241, 01/11  02:00:00,6.1,116105.9582955652,19.187210847971823,33.368719881273286,34.92704887823226,19.558239,18.923858,3.4340285,3.32043875
242, 01/11  03:00:00,5.6,113353.26875618914,18.732312276301947,33.107017503057044,34.71135495587194,19.638167,19.006886,3.42859825,3.31985
243, 01/11  04:00:00,3.9,116364.1293531307,19.22987517449797,33.12762113070693,34.71325711974036,19.651207,19.010486,3.4399775000000004,3.32731075
244, 01/11  05:00:00,5.0,113654.50057484444,18.78209265367021,33.04317485406676,34.62620917303976,19.672404,19.041843,3.4402867500000003,3.3298985
245, 01/11  06:00:00,3.9,115163.90363082904,19.031530624941457,33.02959517816422,34.61553587194933,19.689827,19.054187,3.44542525,3.334282
246, 01/11  07:00:00,5.0,139274.30967585114,23.015920842353093,35.546782934809684,37.23230565357724,18.646456,17.974975,3.3217605,3.2047337500000004
247, 01/11  08:00:00,4.4,135445.97892660275,22.3832660642528,35.48522326187282,37.21732440633495,18.729124,18.039724,3.275541,3.15636975
248, 01/11  09:00:00,6.0,160070.5000474099,26.452616903014267,38.57514672990932,40.424884774140416,17.484861,16.750506,3.1358330000000003,3.00815275
249, 01/11  10:00:00,6.1,159154.39140502326,26.301224416882118,38.64369709893735,40.5313143006636,17.4606,16.720339,3.0572485,2.9284015
250, 01/11  11:00:00,6.0,160568.4512253916,26.534906342627767,39.025885703455366,40.91723832416569,17.326566,16.563469,3.042769,2.90934625
251, 01/11  12:00:00,7.0,160140.73867457703,26.46422426037053,39.066850642146136,40.98595099458845,17.25965,16.501479,3.02183625,2.889759
252, 01/11  13:00:00,8.0,155660.11536975516,25.72377419784142,39.03737019427345,41.021125792645705,17.296022,16.503893,3.0254725,2.88874825
253, 01/11  14:00:00,8.0,159907.7289060966,26.425717988831124,39.20363369117894,41.157870274801866,17.228758,16.444152,3.01992525,2.88171925
254, 01/11  15:00:00,9.0,159776.94222804278,26.40410470037666,39.20629416038132,41.191933848841416,17.214397,16.424543,3.0125757500000003,2.87528925
255, 01/11  16:00:00,10.0,155563.5363990664,25.707813939631684,39.04938857332227,41.02492540288652,17.259705,16.466205,3.0162617500000004,2.877147
256, 01/11  17:00:00,9.4,154287.17911331943,25.496888189407656,38.968041751136894,40.91798186580493,17.315226,16.533858,3.02765125,2.8901920000000003
257, 01/11  18:00:00,9.4,159784.85833099682,26.405412884200324,38.9766295448801,40.918964553501816,17.310111,16.532152,3.02956275,2.89324375
258, 01/11  19:00:00,10.0,134564.89769628434,22.237662069518315,36.367993757607344,38.20627631283479,18.313158,17.574918,3.1413307500000003,3.011016
259, 01/11  20:00:00,10.0,143387.1413902045,23.69559112322392,36.63250910833785,38.38654591930472,18.27178,17.56286,3.2069395,3.0809095
260, 01/11  21:00:00,10.0,140921.42660727256,23.288116863284213,36.48930821427787,38.25372856748861,18.28303,17.587393,3.1951655,3.0736085
261, 01/11  22:00:00,10.0,140764.78673350113,23.26223117809309,36.46647026495285,38.24458994640266,18.317697,17.60257,3.205105,3.0804037500000003
262, 01/11  23:00:00,10.0,140938.96932344677,23.291015903083903,36.44709111658933,38.20663257669469,18.315753,17.612895,3.2047735,3.08119625
263, 01/12  00:00:00,10.0,140915.82296790573,23.28719082803481,36.43074213294214,38.201426255928375,18.328438,17.620238,3.2070117500000004,3.08342275
264, 01/12  01:00:00,10.0,108979.30367094268,18.009488128736244,33.083351057867326,34.748944481095535,19.659443,18.99343,3.36303925,3.24630875
265, 01/12  02:00:00,10.0,119139.05797340664,19.688448888602867,33.39015089958933,34.94363362571654,19.549633,18.917286,3.432509,3.319251
266, 01/12  03:00:00,8.3,113331.77320044194,18.72876000588904,33.10879333302142,34.707894452150704,19.634403,19.005054,3.4274485,3.31903575
267, 01/12  04:00:00,7.8,116274.54489912283,19.21507080241421,33.15108853551883,34.73258228921103,19.646251,19.007267,3.43967675,3.327358
268, 01/12  05:00:00,7.2,113619.57653764667,18.77632124559424,33.07966895315329,34.65980861721186,19.657801,19.029164,3.4380785,3.32806125
269, 01/12  06:00:00,6.7,113612.939480023,18.775224431736405,33.03188616985498,34.6139824436908,19.684647,19.050031,3.44356425,3.3325780000000003
270, 01/12  07:00:00,7.2,137849.00408872194,22.78038048572968,35.53984996334171,37.21992304891043,18.64724,17.977814,3.321777,3.2050825000000005
271, 01/12  08:00:00,7.2,135467.696440817,22.38685501464294,35.51716528904709,37.24700580369181,18.72165,18.033375,3.27537225,3.1564975
272, 01/12  09:00:00,6.7,160054.00270092714,26.44989061686975,38.61232727697263,40.45969497995209,17.473045,16.739919,3.13369775,3.0062185
273, 01/12  10:00:00,7.2,158652.9371833338,26.218356078138733,38.726440422673086,40.61926535161107,17.434619,16.693063,3.05392475,2.925047
274, 01/12  11:00:00,7.8,159991.90799179446,26.43962909115512,39.0627652136837,40.95536224555734,17.301117,16.5389,3.0370885000000003,2.90354875
275, 01/12  12:00:00,9.4,161593.6418892761,26.70432529162993,39.145119582154905,41.09574733989096,17.245292,16.474872,3.02000525,2.8867815
276, 01/12  13:00:00,10.6,162513.22970898988,26.856292732828415,39.13318493618347,41.11584411248336,17.239909,16.446822,3.01691075,2.8789580000000004
277, 01/12  14:00:00,9.4,153702.22674304998,25.40022127731164,39.07039279262673,41.068829219780845,17.268356,16.470597,3.0201622500000003,2.88100675
278, 01/12  15:00:00,13.3,162627.6238107624,26.87519704904694,39.07672891775247,41.07689165064042,17.267598,16.466287,3.02224175,2.88211875
279, 01/12  16:00:00,11.1,153865.1801265197,25.4271503081118,39.0079270109184,40.99904001710904,17.290486,16.493518,3.02390925,2.8842225000000004
280, 01/12  17:00:00,10.0,153942.6068068126,25.43994553466045,38.99336149919112,40.97403564598415,17.30453,16.511085,3.02780675,2.888672
281, 01/12  18:00:00,9.4,164726.81959614428,27.22210183099416,39.0186659305442,40.98855132884871,17.293501,16.5043,3.02713675,2.88875675
282, 01/12  19:00:00,9.4,134499.37957188208,22.22683480375414,36.39741601907252,38.268192996907125,18.30069,17.549891,3.1387485,3.0063794999999995
283, 01/12  20:00:00,9.4,142665.3359073741,23.57630840773198,36.66322907456734,38.45108386121175,18.259529,17.537089,3.20486475,3.0765070000000003
284, 01/12  21:00:00,9.4,140529.83618826998,23.223404181474024,36.50502879336464,38.30223151085731,18.275022,17.566208,3.19334375,3.0694545
285, 01/12  22:00:00,10.0,140715.99650022597,23.25416829736832,36.490826491966814,38.30163723842709,18.310024,17.581793,3.2039772500000003,3.076983
286, 01/12  23:00:00,10.0,140897.69849791436,23.28419564990324,36.46303147873243,38.25157914114333,18.307058,17.592662,3.2030365,3.07729775
287, 01/13  00:00:00,10.0,137932.8505568584,22.79423662099276,36.42579454600483,38.22478735801303,18.328879,17.609081,3.20652575,3.0808995
288, 01/13  01:00:00,9.4,108968.57635889456,18.007715375631058,33.09282507512014,34.779396969399535,19.657605,18.98297,3.363072,3.24461075
289, 01/13  02:00:00,9.4,121132.96415375988,20.017953927406488,33.400769539812,34.975183906766354,19.544752,18.903887,3.43167925,3.3169465
290, 01/13  03:00:00,9.4,113299.78305692995,18.723473441464336,33.14812714685376,34.769168910547684,19.623186,18.985158,3.426228,3.3163235
291, 01/13  04:00:00,9.4,121549.10689388929,20.086724028570373,33.191170788118455,34.79151708259659,19.628543,18.981507,3.43658075,3.32277025
292, 01/13  05:00:00,10.0,113529.0545466661,18.76136193986333,33.1385475314146,34.74080801131113,19.637787,19.000337,3.43506875,3.32361475
293, 01/13  06:00:00,9.4,113530.3825840152,18.76158140605616,33.12189103691723,34.72566747415199,19.651288,19.008099,3.438566,3.32605725
294, 01/13  07:00:00,9.4,140622.33949859784,23.238690912193537,35.64054856997243,37.344754952258576,18.607105,17.928078,3.3150165,3.19669775
295, 01/13  08:00:00,9.4,135298.4083662007,22.35887913787147,35.57322072999157,37.32316957858261,18.693154,17.996369,3.2691785,3.148702
296, 01/13  09:00:00,9.4,159966.37409021266,26.43540945970284,38.63644488525317,40.50331799178027,17.456804,16.715464,3.130219,3.0013067500000004
297, 01/13  10:00:00,8.9,157192.8336741489,25.977065154728265,38.60489376684324,40.508647046349004,17.465616,16.717435,3.0555275,2.92536625
298, 01/13  11:00:00,11.1,165734.24374407,27.38858475593056,38.80124430611872,40.70977788429917,17.400485,16.631784,3.05028475,2.9158595000000003
299, 01/13  12:00:00,11.7,166011.55571154598,27.43441223342386,38.94406488278692,40.86489475005644,17.335018,16.570893,3.03729125,2.90388175
300, 01/13  13:00:00,12.0,165799.574649614,27.39938108264766,39.10704390346738,41.043728696956514,17.268525,16.492326,3.026756,2.8914615
301, 01/13  14:00:00,11.1,162619.64407078538,26.87387834882088,39.10187608191527,41.05437313205447,17.255793,16.479268,3.01951975,2.8840060000000003
302, 01/13  15:00:00,11.1,159649.21703438857,26.38299734070953,39.05407298717712,41.01434676617353,17.27176,16.485741,3.02137675,2.88407
303, 01/13  16:00:00,10.0,153849.08085782558,25.42448980672612,38.99637792865045,40.93737008921172,17.290708,16.512574,3.02474275,2.888061
304, 01/13  17:00:00,10.0,153939.35234490037,25.439407715173637,38.90980224989266,40.83798854102105,17.336823,16.564602,3.03117375,2.895688
305, 01/13  18:00:00,10.0,162935.41523621822,26.92606144105674,38.97234217178149,40.88388019033957,17.315379,16.54798,3.0320565,2.89739325
306, 01/13  19:00:00,10.0,134587.91318022992,22.24146551724584,36.35540733270286,38.17876061390512,18.317808,17.5866,3.1417605,3.01319975
307, 01/13  20:00:00,9.4,142994.58014664287,23.6307180067919,36.62428026605032,38.36059089086161,18.27541,17.57309,3.20771525,3.08273925
308, 01/13  21:00:00,8.9,140522.00709719516,23.22211037688892,36.445099749069776,38.191804866835945,18.29454,17.606018,3.196319,3.07602425
309, 01/13  22:00:00,8.3,137872.01948147296,22.78418391838676,36.38249692364246,38.14157850344918,18.349745,17.642105,3.209559,3.08612525
310, 01/13  23:00:00,7.8,138143.8380476576,22.82910357813843,36.36751905965902,38.1091819536764,18.347463,17.651578,3.2105075,3.088197
311, 01/14  00:00:00,8.3,140918.924122432,23.28770331255017,36.39302942274036,38.14676157980482,18.347723,17.646044,3.2116125,3.08923075
312, 01/14  01:00:00,7.8,109041.48332857148,18.019763692702927,33.04563161348986,34.69977628726518,19.674967,19.013994,3.36553275,3.2498655
313, 01/14  02:00:00,8.9,119074.15500673772,19.67772328136947,33.363141380197334,34.90361408117274,19.560716,18.933025,3.434797,3.3223195
