,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly),CH4:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),SO2:Facility [kg](Hourly),NOx:Facility [kg](Hourly),Reward
7494, 11/09  07:00:00,12.2,106430.7495,17.58832416,21.82702978,23.39194163,15.441073,15.094416,6.238913033,6.475,0.016115931,0.000535866,0.004420678,0.331705437,0.157380299,0.513715037
7495, 11/09  08:00:00,12.8,113572.8026,18.76859157,22.68884178,23.67532504,15.39816,15.039359,6.238913033,6.475,0.017197394,0.000571826,0.004717328,0.353964586,0.16794133,0.578447881
7496, 11/09  09:00:00,13.3,129444.5459,21.39149302,23.74397779,24.67731382,14.939407,14.583107,6.238913033,6.475,0.019600721,0.000651738,0.005376572,0.403430962,0.191411048,0.122095271
7497, 11/09  10:00:00,14.4,133668.5896,22.08954174,24.21644112,24.94192874,14.900742,14.536144,6.238913033,6.475,0.020240333,0.000673005,0.005552021,0.41659575,0.197657187,-0.173541815
7498, 11/09  11:00:00,15,142843.1088,23.60568645,23.69614828,24.90116719,14.908322,14.545057,6.238913033,6.475,0.021629555,0.000719198,0.005933091,0.445189347,0.211223648,-0.27115114
7499, 11/09  12:00:00,15.6,145756.7065,24.08717606,24.04507643,24.94433069,14.899262,14.53279,6.238913033,6.475,0.022070737,0.000733868,0.00605411,0.454269957,0.215532016,-0.340191114
7500, 11/09  13:00:00,15.6,146547.4863,24.21785721,24.0331424,24.99952244,14.865186,14.499351,6.238913033,6.475,0.022190478,0.000737849,0.006086955,0.456734527,0.216701351,-0.404685863
7501, 11/09  14:00:00,16.1,131640.2851,21.75435218,23.79949266,24.98284778,14.86526,14.499301,6.238913033,6.475,0.019933204,0.000662793,0.005467774,0.410274272,0.194657911,-0.352073732
7502, 11/09  15:00:00,15.6,132513.7772,21.89870203,23.7276597,24.95224978,14.88463,14.527472,6.238913033,6.475,0.020065469,0.000667191,0.005504055,0.412996626,0.195949554,-0.351118872
7503, 11/09  16:00:00,15.6,146539.8497,24.21659522,23.93387477,24.93599503,14.884153,14.521374,6.238913033,6.475,0.022189322,0.000737811,0.006086638,0.456710726,0.216690058,-0.337438205
7504, 11/09  17:00:00,15,145037.9746,23.96840128,24.05276614,24.92609923,14.893405,14.52989,6.238913033,6.475,0.021961905,0.000730249,0.006024257,0.452029935,0.214469219,-0.299853888
7505, 11/09  18:00:00,15,144172.4444,23.82536718,24.01141034,24.92906945,14.892977,14.529996,6.238913033,6.475,0.021830845,0.000725891,0.005988306,0.449332396,0.213189351,-0.304155869
7506, 11/09  19:00:00,14.4,112363.3891,18.56872869,22.71991442,24.10017948,15.27155,14.902029,6.238913033,6.475,0.017014262,0.000565736,0.004667094,0.350195289,0.166152957,0.672013828
7507, 11/09  20:00:00,14.4,112561.0527,18.60139379,22.97710349,23.87881784,15.292055,14.955232,6.238913033,6.475,0.017044193,0.000566731,0.004675304,0.350811334,0.166445244,0.713285362
7508, 11/09  21:00:00,14.4,118325.4011,19.55398718,22.24891693,23.93079334,15.278994,14.919743,6.238913033,6.475,0.01791704,0.000595754,0.004914731,0.368776684,0.174969049,0.721945919
7509, 11/09  22:00:00,14.4,112476.0759,18.58735086,22.47965187,23.92562074,15.290564,14.931078,6.238913033,6.475,0.017031325,0.000566304,0.004671775,0.350546492,0.166319588,0.59222752
7510, 11/09  23:00:00,14.4,112496.1146,18.59066238,23.0000317,23.90870211,15.291732,14.93559,6.238913033,6.475,0.01703436,0.000566405,0.004672607,0.350608946,0.16634922,0.714682213
7511, 11/10  00:00:00,13.9,115445.4661,19.07806052,21.40134924,23.91024313,15.293682,14.934698,6.238913033,6.475,0.017480956,0.000581254,0.004795111,0.359800988,0.170710457,0.711957607
7512, 11/10  01:00:00,13.3,80437.68763,13.2928137,21.41370413,22.63788629,15.843224,15.475137,6.238913033,6.475,0.012180016,0.000404994,0.003341037,0.250694639,0.118944077,-0.080004613
7513, 11/10  02:00:00,12.8,84794.70365,14.01283691,21.77118487,22.33594748,15.919207,15.578173,6.238913033,6.475,0.012839763,0.000426931,0.003522009,0.264273853,0.125386844,-0.402491731
7514, 11/10  03:00:00,12.8,90842.00135,15.01218938,22.29814595,22.39124822,15.878171,15.53114,6.238913033,6.475,0.013755456,0.000457379,0.003773188,0.283121052,0.134329048,-0.341321702
7515, 11/10  04:00:00,12.8,84881.03073,14.02710298,20.10584352,22.38920723,15.90321,15.547664,6.238913033,6.475,0.012852835,0.000427366,0.003525595,0.264542903,0.125514497,-0.473772665
7516, 11/10  05:00:00,12.8,87896.24656,14.52538561,21.44447312,22.38233091,15.895353,15.546242,6.238913033,6.475,0.013309404,0.000442547,0.003650834,0.27394022,0.129973129,-0.358626906
7517, 11/10  06:00:00,12.2,82009.15928,13.55250888,23.51182314,22.36990126,15.90348,15.550391,6.238913033,6.475,0.012417971,0.000412906,0.003406309,0.255592337,0.12126783,-0.373905168
7518, 11/10  07:00:00,12.2,106408.1362,17.58458718,22.1683138,23.40492289,15.431919,15.086289,6.238913033,6.475,0.016112507,0.000535752,0.004419739,0.33163496,0.15734686,0.526308405
7519, 11/10  08:00:00,12.8,113543.288,18.7637141,22.05401859,23.6751955,15.398544,15.040381,6.238913033,6.475,0.017192925,0.000571677,0.004716102,0.353872599,0.167897686,0.57842564
7520, 11/10  09:00:00,12.8,129463.5879,21.39463981,23.58374273,24.68497794,14.939165,14.584291,6.238913033,6.475,0.019603604,0.000651834,0.005377363,0.403490309,0.191439206,0.11384569
7521, 11/10  10:00:00,12.8,136588.6883,22.57210569,23.51194775,24.9248442,14.887287,14.524772,6.238913033,6.475,0.0206825,0.000687708,0.00567331,0.425696622,0.201975169,-0.276121343
7522, 11/10  11:00:00,13.9,130943.4278,21.6391923,24.02063114,24.89718579,14.911803,14.548537,6.238913033,6.475,0.019827684,0.000659285,0.00543883,0.408102425,0.193627461,-0.214116111
7523, 11/10  12:00:00,15,138894.2026,22.95310586,23.49182921,24.93103851,14.885069,14.52638,6.238913033,6.475,0.021031605,0.000699316,0.005769071,0.432882061,0.205384357,-0.312182244
7524, 11/10  13:00:00,17.2,148860.7478,24.60013764,24.27571597,24.961185,14.88188,14.517888,6.238913033,6.475,0.022540756,0.000749496,0.006183038,0.46394411,0.220121995,-0.422666733
7525, 11/10  14:00:00,16.1,151134.4879,24.97588692,23.71019515,24.98438382,14.870068,14.507934,6.238913033,6.475,0.02288505,0.000760944,0.00627748,0.471030521,0.223484199,-0.42908962
7526, 11/10  15:00:00,16.7,150903.5736,24.93772695,24.17997837,24.94152333,14.882342,14.52123,6.238913033,6.475,0.022850085,0.000759782,0.006267889,0.470310846,0.223142744,-0.39269715
7527, 11/10  16:00:00,16.7,151365.7632,25.01410656,23.78552569,24.92591486,14.88563,14.525524,6.238913033,6.475,0.02292007,0.000762109,0.006287086,0.471751321,0.223826189,-0.376645422
7528, 11/10  17:00:00,15.6,146584.0243,24.22389534,24.00761792,24.90339861,14.896879,14.538474,6.238913033,6.475,0.022196011,0.000738033,0.006088473,0.456848402,0.21675538,-0.308848245
7529, 11/10  18:00:00,15.6,146995.5723,24.29190613,23.64955461,24.93290786,14.886201,14.52592,6.238913033,6.475,0.022258328,0.000740105,0.006105567,0.458131046,0.21736394,-0.342102096
7530, 11/10  19:00:00,15,123891.9056,20.47388566,25.58539969,24.09934394,15.239664,14.902796,6.238913033,6.475,0.01875993,0.000623781,0.00514594,0.386125428,0.183200299,0.563059888
7531, 11/10  20:00:00,15,123365.8509,20.38695195,22.92474882,23.91302345,15.301301,14.951006,6.238913033,6.475,0.018680274,0.000621132,0.005124089,0.384485909,0.182422416,0.596793775
7532, 11/10  21:00:00,14.4,113042.2189,18.68090941,22.63750254,23.91870359,15.279624,14.927953,6.238913033,6.475,0.017117052,0.000569154,0.00469529,0.352310952,0.16715675,0.716349519
7533, 11/10  22:00:00,13.9,115392.6151,19.06932658,21.94031756,23.9183988,15.287057,14.93237,6.238913033,6.475,0.017472953,0.000580988,0.004792915,0.359636271,0.170632306,0.600518548
7534, 11/10  23:00:00,14.4,112526.008,18.59560244,22.28466468,23.91835138,15.287876,14.933138,6.238913033,6.475,0.017038886,0.000566555,0.004673849,0.350702112,0.166393423,0.598625903
7535, 11/11  00:00:00,14.4,112514.2198,18.59365437,22.62763808,23.91323949,15.288255,14.933611,6.238913033,6.475,0.017037101,0.000566496,0.004673359,0.350665373,0.166375992,0.716447943
7536, 11/11  01:00:00,14.4,83372.19128,13.77775815,20.94836679,22.64847955,15.837793,15.472448,6.238913033,6.475,0.012624364,0.000419769,0.003462924,0.259840406,0.12328336,-0.178273561
7537, 11/11  02:00:00,13.9,84796.92504,14.01320401,22.46356447,22.34193456,15.915003,15.576021,6.238913033,6.475,0.0128401,0.000426942,0.003522101,0.264280776,0.125390129,-0.394707557
7538, 11/11  03:00:00,13.9,90838.83146,15.01166553,23.2408398,22.40387414,15.87026,15.526442,6.238913033,6.475,0.013754976,0.000457363,0.003773056,0.283111173,0.134324361,-0.32422025
7539, 11/11  04:00:00,13.9,84867.2988,14.0248337,20.72171574,22.40227361,15.896083,15.542626,6.238913033,6.475,0.012850756,0.000427297,0.003525024,0.264500105,0.125494191,-0.457590571
7540, 11/11  05:00:00,13.3,87880.70287,14.52281692,21.72853014,22.39261848,15.888464,15.54194,6.238913033,6.475,0.013307051,0.000442469,0.003650188,0.273891776,0.129950144,-0.345138305
7541, 11/11  06:00:00,13.3,82000.51761,13.55108079,21.61764168,22.39140437,15.894291,15.543112,6.238913033,6.475,0.012416663,0.000412863,0.003405951,0.255565404,0.121255051,-0.34907906
7542, 11/11  07:00:00,13.3,106382.6036,17.58036775,22.07255483,23.41696251,15.423963,15.080578,6.238913033,6.475,0.016108641,0.000535624,0.004418678,0.331555384,0.157309105,0.539458911
7543, 11/11  08:00:00,13.3,113523.5001,18.76044403,23.69306829,23.67733436,15.393817,15.037759,6.238913033,6.475,0.017189928,0.000571577,0.00471528,0.353810928,0.167868426,0.582922404
7544, 11/11  09:00:00,13.9,149654.6878,24.73134102,23.96696734,24.67134903,14.941128,14.587658,6.238913033,6.475,0.022660976,0.000753494,0.006216015,0.466418529,0.221296003,-0.153520253
7545, 11/11  10:00:00,14.4,157546.8913,26.03557531,23.98780004,24.87558154,14.88882,14.528877,6.238913033,6.475,0.023856028,0.00079323,0.006543824,0.49101562,0.23296629,-0.400014255
7546, 11/11  11:00:00,14.4,157656.9233,26.05375877,23.83014233,24.88532015,14.908614,14.550328,6.238913033,6.475,0.023872689,0.000793784,0.006548394,0.491358549,0.233128995,-0.403880976
7547, 11/11  12:00:00,15.6,159889.4257,26.42269328,23.9345388,24.88028135,14.907454,14.549864,6.238913033,6.475,0.024210738,0.000805024,0.006641122,0.498316437,0.236430221,-0.434966197
7548, 11/11  13:00:00,15.6,160576.5081,26.5362378,24.12086506,24.91976276,14.886142,14.527765,6.238913033,6.475,0.024314777,0.000808484,0.006669661,0.500457819,0.237446217,-0.477025599
7549, 11/11  14:00:00,15,159423.0003,26.34561366,23.32520963,24.92810821,14.883446,14.528849,6.238913033,6.475,0.024140111,0.000802676,0.006621749,0.496862761,0.235740512,-0.468399731
7550, 11/11  15:00:00,15.6,160361.9491,26.50078061,24.00619005,24.92277259,14.891813,14.532064,6.238913033,6.475,0.024282289,0.000807403,0.006660749,0.499789118,0.237128946,-0.455952581
7551, 11/11  16:00:00,15,153303.6092,25.33434731,23.73431649,24.91097619,14.897597,14.532566,6.238913033,6.475,0.023213502,0.000771865,0.006367576,0.477790873,0.226691703,-0.293796949
7552, 11/11  17:00:00,14.4,139343.7878,23.02740252,23.36101331,24.9143939,14.885418,14.532334,6.238913033,6.475,0.021099682,0.000701579,0.005787745,0.434283252,0.206049164,-0.135225169
7553, 11/11  18:00:00,14.4,128113.5118,21.17153158,23.63000414,24.90036879,14.906901,14.541529,6.238913033,6.475,0.019399173,0.000645036,0.005321287,0.399282619,0.189442833,-0.11051552
7554, 11/11  19:00:00,13.9,114372.8296,18.90080087,21.86601907,24.0606806,15.28338,14.916698,6.238913033,6.475,0.017318535,0.000575854,0.004750558,0.356457975,0.169124338,0.572238158
7555, 11/11  20:00:00,13.3,112525.2512,18.59547738,22.36986621,23.83506324,15.316032,14.972075,6.238913033,6.475,0.017038772,0.000566551,0.004673817,0.350699754,0.166392304,0.708298172
7556, 11/11  21:00:00,13.3,118418.6533,19.56939766,22.76493124,23.87855786,15.296548,14.94048,6.238913033,6.475,0.017931161,0.000596224,0.004918604,0.369067317,0.175106942,0.717371987
7557, 11/11  22:00:00,12,112533.6627,18.59686743,21.51032021,23.87788096,15.31106,14.952888,6.238913033,6.475,0.017040045,0.000566594,0.004674167,0.350725969,0.166404742,0.588373583
7558, 11/11  23:00:00,13,121376.6585,20.05822589,22.60344067,23.8933276,15.297994,14.942679,6.238913033,6.475,0.018379067,0.000611117,0.005041467,0.378286329,0.179480976,0.596596301
7559, 11/12  00:00:00,12,109603.8062,18.11269094,21.1541511,23.87378478,15.306367,14.947852,6.238913033,6.475,0.016596401,0.000551842,0.004552473,0.341594686,0.162072332,0.707146641
7560, 11/12  01:00:00,12,80472.13875,13.29850695,20.08171381,22.61721426,15.853854,15.486195,6.238913033,6.475,0.012185233,0.000405168,0.003342468,0.250802011,0.118995021,-0.10917915
7561, 11/12  02:00:00,13,84829.6834,14.01861752,22.09606233,22.319161,15.924936,15.585639,6.238913033,6.475,0.01284506,0.000427107,0.003523462,0.264382872,0.125438569,-0.418672578
7562, 11/12  03:00:00,12,90859.70739,15.01511541,22.69279231,22.37430652,15.885644,15.538091,6.238913033,6.475,0.013758137,0.000457468,0.003773923,0.283176235,0.134355231,-0.360235015
7563, 11/12  04:00:00,13.3,84754.32764,14.00616453,19.27664383,22.37709889,15.907222,15.552073,6.238913033,6.475,0.012833649,0.000426728,0.003520332,0.264148016,0.12532714,-0.424862748
7564, 11/12  05:00:00,13.9,83430.97619,13.78747271,21.45007441,22.36112451,15.903863,15.555273,6.238913033,6.475,0.012633265,0.000420065,0.003465366,0.260023617,0.123370286,-0.380895654
7565, 11/12  06:00:00,13.9,84817.40077,14.01658774,22.28006586,22.36202195,15.907233,15.554514,6.238913033,6.475,0.0128432,0.000427046,0.003522952,0.264344591,0.125420407,-0.382094058
7566, 11/12  07:00:00,13.9,106414.2734,17.58560139,22.29536595,23.39275908,15.437162,15.091751,6.238913033,6.475,0.016113437,0.000535783,0.004419993,0.331654087,0.157355935,0.516834732
7567, 11/12  08:00:00,13.9,108960.2912,18.0063462,22.51842314,23.67731296,15.398921,15.04096,6.238913033,6.475,0.016498959,0.000548602,0.004525744,0.339589087,0.161120759,0.641309718
7568, 11/12  09:00:00,14.4,129472.849,21.39617027,23.92308658,24.71284776,14.929728,14.574221,6.238913033,6.475,0.019605007,0.00065188,0.005377748,0.403519173,0.1914529,0.08720208
7569, 11/12  10:00:00,15,137047.3201,22.64789737,24.12414027,24.95704168,14.863733,14.497692,6.238913033,6.475,0.020751946,0.000690017,0.005692359,0.427126009,0.202653352,-0.330685548
7570, 11/12  11:00:00,14.4,136193.8845,22.50686197,23.78515309,25.00937498,14.864938,14.506132,6.238913033,6.475,0.020622718,0.00068572,0.005656911,0.424466164,0.201391368,-0.232211975
7571, 11/12  12:00:00,15.6,145194.6045,23.99428533,24.05533913,24.99625197,14.86834,14.503759,6.238913033,6.475,0.021985623,0.000731038,0.006030762,0.452518093,0.21470083,-0.410946648
7572, 11/12  13:00:00,16.7,143197.6159,23.66427089,23.62358565,24.99955783,14.864553,14.496291,6.238913033,6.475,0.021683235,0.000720983,0.005947816,0.446294215,0.211747861,-0.439695667
7573, 11/12  14:00:00,16.7,150315.4499,24.84053595,24.10742462,24.98890768,14.865434,14.500999,6.238913033,6.475,0.02276103,0.00075682,0.00624346,0.468477881,0.222273079,-0.432375777
7574, 11/12  15:00:00,15.6,143955.4584,23.78950894,23.63135447,24.97186627,14.875746,14.51226,6.238913033,6.475,0.021797989,0.000724799,0.005979294,0.448656131,0.212868491,-0.386444439
7575, 11/12  16:00:00,14.4,140589.5177,23.23326691,24.13899127,24.99225624,14.869691,14.498773,6.238913033,6.475,0.021288312,0.000707851,0.005839487,0.438165734,0.207891238,-0.216400607
7576, 11/12  17:00:00,13.9,131391.9689,21.71331642,24.10386159,24.97933593,14.876568,14.507891,6.238913033,6.475,0.019895603,0.000661543,0.00545746,0.409500362,0.194290723,-0.197991957
7577, 11/12  18:00:00,13.9,127943.8959,21.14350153,23.88662283,24.96082356,14.883828,14.516048,6.238913033,6.475,0.01937349,0.000644182,0.005314242,0.398753989,0.189192021,-0.171998988
7578, 11/12  19:00:00,13.9,111393.7933,18.40849711,22.40616095,24.12642292,15.264218,14.891049,6.238913033,6.475,0.016867444,0.000560854,0.004626821,0.347173416,0.164719205,0.548764728
7579, 11/12  20:00:00,13.9,112478.1667,18.58769637,22.4404816,23.90339062,15.295424,14.945791,6.238913033,6.475,0.017031642,0.000566314,0.004671862,0.350553009,0.16632268,0.714536247
7580, 11/12  21:00:00,14.4,118364.5316,19.56045373,22.55747651,23.95427986,15.27132,14.909925,6.238913033,6.475,0.017922966,0.000595951,0.004916356,0.36889864,0.175026911,0.715616206
7581, 11/12  22:00:00,13.9,112454.9261,18.58385573,22.25760098,23.9480104,15.286831,14.922808,6.238913033,6.475,0.017028123,0.000566197,0.004670896,0.350480576,0.166288314,0.589505605
7582, 11/12  23:00:00,13.9,115431.9469,19.0758264,23.01474224,23.93669504,15.284491,14.924121,6.238913033,6.475,0.017478909,0.000581186,0.004794549,0.359758853,0.170690467,0.710837849
7583, 11/13  00:00:00,13.9,115426.7171,19.07496214,22.10475875,23.93716575,15.28702,14.924197,6.238913033,6.475,0.017478117,0.00058116,0.004794332,0.359742554,0.170682733,0.592068951
7584, 11/13  01:00:00,13.9,80432.95976,13.29203239,20.14409635,22.67156149,15.837477,15.464815,6.238913033,6.475,0.0121793,0.00040497,0.003340841,0.250679904,0.118937086,-0.046473709
7585, 11/13  02:00:00,13.3,84785.47615,14.01131201,21.71997651,22.35763518,15.913693,15.570427,6.238913033,6.475,0.012838366,0.000426885,0.003521626,0.264245094,0.125373199,-0.382185256
7586, 11/13  03:00:00,13.3,90829.96,15.01019947,21.91804405,22.41736922,15.870382,15.520042,6.238913033,6.475,0.013753632,0.000457318,0.003772688,0.283083524,0.134311243,-0.315298696
7587, 11/13  04:00:00,12.8,84856.9503,14.02312354,20.62994676,22.40842193,15.898106,15.539352,6.238913033,6.475,0.012849189,0.000427245,0.003524595,0.264467853,0.125478889,-0.455921579
7588, 11/13  05:00:00,12.2,84952.76583,14.03895764,21.49785544,22.37288656,15.897598,15.545845,6.238913033,6.475,0.012863697,0.000427727,0.003528574,0.264766474,0.125620572,-0.370751178
7589, 11/13  06:00:00,11.7,84952.35642,14.03888998,21.68096817,22.36709342,15.908625,15.552948,6.238913033,6.475,0.012863635,0.000427725,0.003528557,0.264765198,0.125619967,-0.49690236
7590, 11/13  07:00:00,11.1,106441.1798,17.59004783,21.08506647,23.4070905,15.436118,15.088006,6.238913033,6.475,0.016117511,0.000535919,0.004421111,0.331737945,0.157395722,0.523331959
7591, 11/13  08:00:00,12.8,113577.1048,18.76930254,22.7553767,23.69668248,15.391326,15.030772,6.238913033,6.475,0.017198045,0.000571847,0.004717507,0.353977994,0.167947692,0.586008828
7592, 11/13  09:00:00,14.4,132391.9442,21.87856837,23.77754942,24.71241879,14.934284,14.576532,6.238913033,6.475,0.020047021,0.000666578,0.005498995,0.412616917,0.195769398,-0.028844639
7593, 11/13  10:00:00,15.6,145043.5404,23.96932107,24.13312428,24.97624243,14.85125,14.489342,6.238913033,6.475,0.021962748,0.000730277,0.006024488,0.452047281,0.21447745,-0.413350013
7594, 11/13  11:00:00,16.7,142806.7131,23.59967185,24.07109032,24.99243488,14.876922,14.505229,6.238913033,6.475,0.021624044,0.000719015,0.00593158,0.445075915,0.211169829,-0.430957765
7595, 11/13  12:00:00,17.2,151526.6973,25.0407019,24.27241595,25.03668283,14.853317,14.493849,6.238913033,6.475,0.022944439,0.000762919,0.00629377,0.472252893,0.224064164,-0.506555786
7596, 11/13  13:00:00,16.7,150969.746,24.94866233,23.66192215,25.0634421,14.843837,14.478942,6.238913033,6.475,0.022860105,0.000760115,0.006270637,0.470517081,0.223240594,-0.535708107
7597, 11/13  14:00:00,16.7,150712.6655,24.90617823,24.18419708,25.08349808,14.823329,14.46561,6.238913033,6.475,0.022821177,0.00075882,0.006259959,0.469715856,0.222860446,-0.570195521
7598, 11/13  15:00:00,18.9,154763.8639,25.57566323,23.78832105,25.06522739,14.839978,14.469872,6.238913033,6.475,0.023434617,0.000779218,0.006428229,0.482341949,0.228850997,-0.588016665
7599, 11/13  16:00:00,19.4,155616.071,25.71649559,23.91553773,25.02972241,14.8477,14.483874,6.238913033,6.475,0.023563659,0.000783508,0.006463626,0.484997964,0.230111165,-0.529711368
7600, 11/13  17:00:00,15.6,150655.9682,24.89680866,23.70669802,24.99572128,14.858806,14.499986,6.238913033,6.475,0.022812592,0.000758535,0.006257604,0.469539151,0.222776607,-0.420623989
7601, 11/13  18:00:00,15,145362.5245,24.02203512,24.85631022,24.99733576,14.864822,14.501076,6.238913033,6.475,0.022011049,0.000731883,0.006037737,0.453041437,0.214949135,-0.386192925
7602, 11/13  19:00:00,14.4,115294.2314,19.05306808,23.07700871,24.15800767,15.251531,14.881492,6.238913033,6.475,0.017458055,0.000580493,0.004788829,0.359329645,0.170486825,0.650292213
7603, 11/13  20:00:00,14.4,112544.5495,18.59866654,22.68924268,23.92392254,15.26958,14.93723,6.238913033,6.475,0.017041694,0.000566648,0.004674619,0.350759899,0.166420841,0.722531546
7604, 11/13  21:00:00,13.3,118308.7968,19.55124321,22.73501697,23.96291019,15.261312,14.90426,6.238913033,6.475,0.017914526,0.000595671,0.004914041,0.368724935,0.174944496,0.72421563
7605, 11/13  22:00:00,13.3,109536.8219,18.10162139,21.47252961,23.93861411,15.281418,14.92611,6.238913033,6.475,0.016586258,0.000551505,0.004549691,0.341385921,0.161973282,0.713562314
7606, 11/13  23:00:00,12.8,121321.9248,20.04918082,22.61633585,23.94793246,15.273575,14.920412,6.238913033,6.475,0.018370779,0.000610841,0.005039193,0.378115745,0.179400041,0.601881498
7607, 11/14  00:00:00,11.7,109576.4337,18.10816748,22.66605678,23.9158788,15.285495,14.930012,6.238913033,6.475,0.016592256,0.000551704,0.004551336,0.341509376,0.162031856,0.715812739
7608, 11/14  01:00:00,11.7,80468.4417,13.29789599,21.17476021,22.6546417,15.838827,15.472589,6.238913033,6.475,0.012184673,0.000405149,0.003342315,0.250790488,0.118989554,-0.065044627
7609, 11/14  02:00:00,11.7,84832.43405,14.01907209,22.04610217,22.33660993,15.914062,15.577829,6.238913033,6.475,0.012845476,0.000427121,0.003523576,0.264391445,0.125442636,-0.39792222
7610, 11/14  03:00:00,10.6,90873.71845,15.01743082,22.38440138,22.39321931,15.87513,15.529742,6.238913033,6.475,0.013760258,0.000457538,0.003774505,0.283219903,0.134375949,-0.337360551
7611, 11/14  04:00:00,11.1,87838.88535,14.51590632,20.85003307,22.40667497,15.895242,15.542244,6.238913033,6.475,0.013300719,0.000442258,0.003648451,0.273761446,0.129888308,-0.452945606
7612, 11/14  05:00:00,9.4,84969.96653,14.04180016,20.32516211,22.3785087,15.89266,15.546434,6.238913033,6.475,0.012866302,0.000427814,0.003529289,0.264820083,0.125646007,-0.360515121
7613, 11/14  06:00:00,10.6,84957.18725,14.03968831,21.26030449,22.37797078,15.899321,15.548099,6.238913033,6.475,0.012864367,0.000427749,0.003528758,0.264780254,0.12562711,-0.36369201
7614, 11/14  07:00:00,10,106425.9075,17.58752398,22.38402274,23.41066546,15.428749,15.085398,6.238913033,6.475,0.016115198,0.000535842,0.004420477,0.331690346,0.157373139,0.534160607
7615, 11/14  08:00:00,11.7,113571.7621,18.76841963,22.73786515,23.72432808,15.381994,15.025574,6.238913033,6.475,0.017197236,0.00057182,0.004717285,0.353961343,0.167939791,0.603729168
7616, 11/14  09:00:00,13.3,129385.238,21.38169202,23.54121454,24.74173533,14.913225,14.559383,6.238913033,6.475,0.01959174,0.000651439,0.005374109,0.403246121,0.191323349,0.058399444
7617, 11/14  10:00:00,15,134010.1032,22.14597892,23.87585779,25.03053478,14.858137,14.497114,6.238913033,6.475,0.020292046,0.000674725,0.005566206,0.417660122,0.198162187,-0.392167928
7618, 11/14  11:00:00,15,140198.7911,23.16869698,24.31529824,25.05174879,14.862977,14.4929,6.238913033,6.475,0.021229148,0.000705884,0.005823258,0.436947983,0.207313467,-0.445363954
7619, 11/14  12:00:00,15,144837.1445,23.93521289,24.31763654,25.06289213,14.840324,14.474568,6.238913033,6.475,0.021931495,0.000729238,0.006015915,0.451404021,0.21417225,-0.461078573
7620, 11/14  13:00:00,16.1,148144.9955,24.48185524,24.17681418,25.09779366,14.829046,14.461059,6.238913033,6.475,0.022432376,0.000745892,0.006153309,0.461713374,0.219063605,-0.634889771
7621, 11/14  14:00:00,17.2,154527.8495,25.53666042,24.11707974,25.08863514,14.834385,14.465148,6.238913033,6.475,0.023398879,0.000778029,0.006418425,0.481606379,0.228502,-0.566275779
7622, 11/14  15:00:00,17.2,151966.0163,25.11330201,23.9658727,25.06632848,14.834397,14.470316,6.238913033,6.475,0.023010962,0.000765131,0.006312018,0.473622088,0.224713789,-0.538862607
7623, 11/14  16:00:00,16.7,150784.1311,24.91798834,24.03630225,25.03710436,14.82462,14.481096,6.238913033,6.475,0.022831999,0.00075918,0.006262927,0.469938588,0.222966123,-0.532164745
7624, 11/14  17:00:00,16.1,150087.5887,24.80288051,23.99897293,24.99299816,14.8671,14.499587,6.238913033,6.475,0.022726527,0.000755673,0.006233996,0.467767722,0.221936138,-0.441787462
7625, 11/14  18:00:00,15.6,141649.1413,23.40837612,23.3509028,24.99314246,14.869698,14.505787,6.238913033,6.475,0.021448762,0.000713187,0.005883499,0.44146819,0.209458115,-0.403606767
7626, 11/14  19:00:00,15,123904.953,20.47604183,22.6889438,24.16183377,15.222238,14.879545,6.238913033,6.475,0.018761906,0.000623847,0.005146481,0.386166092,0.183219592,0.520338023
7627, 11/14  20:00:00,15,123309.4374,20.37762927,22.6619392,23.96970389,15.270712,14.929272,6.238913033,6.475,0.018671732,0.000620848,0.005121746,0.384310089,0.182338997,0.60006863
7628, 11/14  21:00:00,14.4,115994.8271,19.16884574,22.69483648,23.9470949,15.272922,14.913749,6.238913033,6.475,0.017564141,0.00058402,0.004817929,0.361513143,0.171522804,0.709344149
7629, 11/14  22:00:00,13.9,115376.6862,19.06669424,22.56557478,23.9576026,15.273993,14.91817,6.238913033,6.475,0.017470541,0.000580908,0.004792254,0.359586626,0.170608752,0.599380824
7630, 11/14  23:00:00,14.4,121306.943,20.04670499,22.4830389,23.96309996,15.273291,14.914722,6.238913033,6.475,0.018368511,0.000610766,0.005038571,0.378069052,0.179377887,0.595497979
7631, 11/15  00:00:00,13.9,109548.2134,18.10350389,22.78345764,23.93430482,15.280303,14.923471,6.238913033,6.475,0.016587983,0.000551562,0.004550164,0.341421423,0.161990126,0.715052486
