,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_our,CH4:Facility [kg](Hourly)_our,PM2.5:Facility [kg](Hourly)_our,SO2:Facility [kg](Hourly)_our,NOx:Facility [kg](Hourly)_our,Reward_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_easy,CH4:Facility [kg](Hourly)_easy,PM2.5:Facility [kg](Hourly)_easy,SO2:Facility [kg](Hourly)_easy,NOx:Facility [kg](Hourly)_easy,Reward_easy
56,56, 01/03  09:00:00,11.7,109693.22872179696,18.127468555249067,23.018415103375315,22.54576248950283,10.0,10.0,3.461046,4.2060675,0.016609941753137,0.0005522923311813,0.0045561872340845,0.3418733829403801,0.1622045619977913,0.3746638850060284,56,11.7,129196.2631,21.35046278,23.43341492,24.65702189,14.950587,14.59535,6.238913033,6.475,0.019563126,0.000650488,0.00536626,0.402657156,0.19104391,0.143709916
57,57, 01/03  10:00:00,13.3,113858.35285785544,18.815780474634707,23.23227711410458,22.95671889632203,10.0,10.0,3.47071925,4.167778,0.0172406321804374,0.0005732632347236,0.004729188663965,0.3548545404407426,0.1683635760411216,0.663047812203269,57,13.3,132170.4116,21.84195877,23.88233555,24.96483344,14.887002,14.524982,6.238913033,6.475,0.020013476,0.000665462,0.005489793,0.411926481,0.195441815,-0.264114761
58,58, 01/03  11:00:00,12.2,115047.56479699488,19.01230493000424,24.39551381349211,23.53095368189956,10.0,10.0,3.30893525,4.19646525,0.017420704745275,0.0005792507750831,0.0047785834380898,0.3585608759493617,0.1701220765790161,0.4672371537360478,58,12.2,129560.9617,21.41073142,24.23867494,24.91604538,14.900568,14.53808,6.238913033,6.475,0.019618349,0.000652324,0.005381408,0.403793787,0.191583193,-0.115991565
59,59, 01/03  12:00:00,15.0,120953.27982361714,19.988260006619505,23.36157151258156,23.7511906935884,10.0,10.0,3.4425669999999995,4.0215465,0.0183149585086645,0.0006089853462809,0.0050238815638354,0.3769668140219276,0.1788549211706047,0.713654162435998,59,15.0,138292.7959,22.85371977,23.58629507,24.97716991,14.876348,14.513802,6.238913033,6.475,0.020940539,0.000696288,0.005744091,0.431007698,0.204495051,-0.34095372
60,60, 01/03  13:00:00,15.6,123741.74024444207,20.4490699324925,24.38889331740577,23.909641482258166,10.0,10.0,3.36990625,4.1107657500000006,0.0187371920932762,0.0006230249121153,0.0051397022751058,0.3856574178848199,0.1829782477102511,0.3127390067794913,60,15.6,143670.8769,23.74248014,24.18962018,25.0168743,14.865669,14.495144,6.238913033,6.475,0.021754897,0.000723366,0.005967473,0.447769195,0.212447677,-0.406743595
61,61, 01/03  14:00:00,16.1,114005.5237797094,18.840101358332284,24.90480566097321,23.55577884853968,10.0,10.0,3.2294305000000003,4.138632250000001,0.0172629170604454,0.0005740042227724,0.0047353015141673,0.3553132179863937,0.1685811992727131,0.0627726747597847,61,16.1,131417.4355,21.71752493,24.37385708,25.02759399,14.856325,14.487225,6.238913033,6.475,0.019899459,0.000661671,0.005458518,0.409579732,0.194328381,-0.387370046
62,62, 01/03  15:00:00,16.1,121986.48056793812,20.159002669791903,23.74698821323173,24.01016190525377,10.0,10.0,3.46791625,4.08134275,0.0184714075838029,0.000614187388871,0.0050667963006553,0.3801869201108219,0.1803827262698002,0.6261810419346234,62,16.1,143605.812,23.73172776,23.91644425,24.93720707,14.861209,14.516549,6.238913033,6.475,0.021745045,0.000723038,0.005964771,0.447566412,0.212351465,-0.375005707
63,63, 01/03  16:00:00,13.9,123213.47509600694,20.361770926175723,22.773380723611016,23.8558922024094,10.0,10.0,3.59624425,4.11956825,0.0186572012547535,0.0006203651600621,0.0051177604018147,0.3840110100300282,0.1821970963299964,0.4761116001681025,63,13.9,138599.3618,22.90438163,23.59597871,25.00741069,14.87178,14.510868,6.238913033,6.475,0.020986959,0.000697831,0.005756824,0.431963151,0.204948373,-0.307656518
64,64, 01/03  17:00:00,13.9,118542.66362975509,19.58989112129992,23.216769592121832,23.476425519062644,10.0,10.0,3.57996725,4.259217499999999,0.0179499387619055,0.0005968481810903,0.0049237548845796,0.3694538114166654,0.175290316970086,0.7893820477102922,64,13.9,130332.8951,21.53829809,23.47689334,24.90705737,14.897002,14.536624,6.238913033,6.475,0.019735236,0.000656211,0.005413471,0.406199619,0.19272466,-0.122585779
65,65, 01/03  18:00:00,12.8,115468.75832070144,19.08190970365923,23.68116797928905,23.51232013146752,10.0,10.0,3.4535625000000003,4.27056975,0.0174844826099352,0.0005813714342687,0.0047960780143563,0.359873580995061,0.170744899991411,0.8328912634451204,65,12.8,131878.7015,21.79375193,23.80808788,24.93405389,14.893176,14.525195,6.238913033,6.475,0.019969305,0.000663994,0.005477677,0.411017328,0.19501046,-0.196748196
66,66, 01/03  19:00:00,12.2,91875.31800479491,15.182951195277248,20.476189724457573,21.36376305717005,10.0,10.0,3.48837625,4.168809749999999,0.0139119223528457,0.0004625812746162,0.0038161074835581,0.2863415193537927,0.1358570249871246,-1.2197059982767675,66,12.2,108182.5417,17.87781841,23.14688275,24.0881904,15.278708,14.908556,6.238913033,6.475,0.016381191,0.000544686,0.00449344,0.337165128,0.159970693,0.682602738
67,67, 01/03  20:00:00,10.6,87980.75279326216,14.539350772251332,20.99698442032093,20.491358908725427,10.0,10.0,3.5006319999999995,4.36298425,0.0133222004340806,0.0004429726030083,0.0036543439134101,0.2742035943472691,0.1300980893475269,-1.263814818783664,67,10.6,110672.3972,18.28928206,21.96621439,23.83425646,15.314706,14.969383,6.238913033,6.475,0.016758209,0.000557222,0.004596858,0.34492509,0.163652469,0.709072637
68,68, 01/03  21:00:00,10.0,84534.69648070581,13.969869153619118,20.30151511837381,20.96898546017573,10.0,10.0,3.53406075,4.28956975,0.0128003925221742,0.0004256221202445,0.0035112094833075,0.2634635063481765,0.1250023686607416,-1.2552034204803588,68,10.0,114902.0988,18.98826579,21.73170102,23.90021733,15.292287,14.933361,6.238913033,6.475,0.017398678,0.000578518,0.004772541,0.358107512,0.169906974,0.664362252
69,69, 01/03  22:00:00,8.9,77814.41970207126,12.859302827813984,20.298016094386533,21.57284521874452,10.0,10.0,3.587858,4.085628999999999,0.0117827963846663,0.0003917863277211,0.0032320779487077,0.2425188793791378,0.1150650228091855,-0.995226065478133,69,8.9,109290.3326,18.06088753,21.81727771,23.86428765,15.311287,14.951868,6.238913033,6.475,0.016548935,0.000550264,0.004539453,0.340617704,0.161608795,0.70451152
70,70, 01/03  23:00:00,8.9,75031.74258600929,12.39944862798222,20.81508660003174,20.68362762043667,10.0,10.0,3.39978175,4.343216,0.0113614385182404,0.0003777758801368,0.0031164974511645,0.2338462999466222,0.1109502481047518,-1.1452426317306372,70,8.9,110733.2441,18.29933737,21.50222982,23.86579768,15.310866,14.954202,6.238913033,6.475,0.016767423,0.000557529,0.004599385,0.345114728,0.163742444,0.654542994
71,71, 01/04  00:00:00,8.9,77949.22616536223,12.881580410056994,20.960604889746207,21.503999680112376,10.0,10.0,3.4693292500000004,4.013847500000001,0.0118032090165971,0.0003924650621948,0.0032376772322211,0.2429390214625147,0.1152643625823637,-0.9234015908505244,71,8.9,110749.1113,18.30195953,21.79887073,23.86100194,15.313511,14.955365,6.238913033,6.475,0.016769825,0.000557609,0.004600044,0.34516418,0.163765907,0.706684686
72,72, 01/04  01:00:00,8.3,44441.42554819102,7.344213982601039,16.849058118902473,17.330185933046007,10.0,10.0,3.4911715,4.1994635,0.006729398873416,0.0002237572802172,0.0018459066079705,0.1385075512125395,0.0657160159255059,-1.6585766733226983,72,8.3,80210.18269,13.25521713,19.39981463,22.5766042,15.868836,15.500258,6.238913033,6.475,0.012145567,0.000403849,0.003331588,0.24998559,0.118607663,-0.154819935
73,73, 01/04  02:00:00,7.8,44645.94065048632,7.378011338455463,16.208480157699476,17.1365344512547,10.0,10.0,3.58696575,4.259994,0.0067603669101521,0.000224786989379,0.0018544012899952,0.1391449494430302,0.0660184346160331,-1.6829876683168554,73,7.8,83060.20941,13.72620126,17.9105359,22.24836563,15.95041,15.611544,6.238913033,6.475,0.012577123,0.000418198,0.003449966,0.258868073,0.122822029,-0.487667617
74,74, 01/04  03:00:00,8.3,44741.67399434415,7.393831851724089,16.051268925041736,17.264918096121562,10.0,10.0,3.5903927500000004,4.18904425,0.0067748630215698,0.0002252689953539,0.0018583776433603,0.1394433150076711,0.0661599965455158,-1.7598718891039231,74,8.3,86063.54787,14.22252108,18.7658769,22.33068149,15.904827,15.556778,6.238913033,6.475,0.013031894,0.00043332,0.003574711,0.268228373,0.127263098,-0.404142155
75,75, 01/04  04:00:00,6.1,45650.27605405902,7.543983829732584,16.180884133781824,17.149350361203204,10.0,10.0,3.38086425,4.1934575,0.0069124451445914,0.0002298436984192,0.0018961170841041,0.1422750928988036,0.0675035562241184,-1.7381767189206905,75,6.1,81744.39935,13.5087557,20.02869133,22.28859633,15.937586,15.58321,6.238913033,6.475,0.012377881,0.000411573,0.003395312,0.254767178,0.120876326,-0.458328845
76,76, 01/04  05:00:00,4.4,43778.82396160359,7.234715068534201,15.940904284831731,17.187980120386317,10.0,10.0,3.5416730000000003,4.244227499999999,0.0066290665749961,0.0002204211602108,0.0018183849739984,0.1364424661695709,0.0647362198033219,-1.6954163499185697,76,4.4,84656.82982,13.99005243,17.69170435,22.28962326,15.933628,15.583682,6.238913033,6.475,0.012818886,0.000426237,0.003516282,0.263844151,0.125182969,-0.510195886
77,77, 01/04  06:00:00,6.1,41312.48586200777,6.827137801751171,15.642762830339462,16.582013515667377,10.0,10.0,3.5552385,4.27099125,0.0062556093192003,0.0002080034418668,0.0017159438452683,0.1287557989120866,0.0610892190189981,-1.782172257539442,77,6.1,81857.35329,13.52742202,20.04249084,22.27192784,15.942168,15.589637,6.238913033,6.475,0.012394985,0.000412142,0.003400004,0.255119214,0.121043352,-0.473541305
78,78, 01/04  07:00:00,5.0,67833.17459653184,11.20984179087264,19.590740809266634,19.382278270026145,10.0,10.0,3.3505040000000004,4.31891775,0.0102714186837941,0.0003415319483791,0.0028174997467526,0.2114110154758684,0.1003056478741772,-1.3940862645834509,78,5.0,106249.0612,17.55829907,22.18367284,23.29921205,15.471548,15.126094,6.238913033,6.475,0.01608842,0.000534951,0.004413131,0.331139182,0.157111634,0.439148274
79,79, 01/04  08:00:00,6.7,68807.69414153334,11.370887031443448,19.35993308331921,19.69931364666596,10.0,10.0,3.46326875,4.1157425,0.0104189821484526,0.0003464385381254,0.0028579771177083,0.2144482338846376,0.101746680450182,-1.3809264837411308,79,6.7,108777.7175,17.9761748,20.43469596,23.58666595,15.439291,15.080855,6.238913033,6.475,0.016471313,0.000547683,0.004518161,0.339020072,0.160850786,0.592895082
80,80, 01/04  09:00:00,8.3,95209.16654882429,15.733889802464455,22.58852350660005,22.522648788456976,10.0,10.0,3.52985025,4.17458125,0.014416739566956,0.0004793668046406,0.0039545812832053,0.2967318970757286,0.1407868228347451,0.2355242373523284,80,8.3,129267.7864,21.36228244,23.57070039,24.61118448,14.966943,14.611854,6.238913033,6.475,0.019573956,0.000650848,0.005369231,0.402880068,0.191149672,0.185293635
81,81, 01/04  10:00:00,8.9,98528.7256160795,16.282466987311274,22.759580986591587,23.57727729995864,10.0,10.0,3.4879555000000004,4.05085375,0.0149193930433438,0.0004960803888528,0.0040924615591463,0.3070777397628028,0.1456954906787333,0.7029995140366245,81,8.9,132229.2218,21.85167751,23.37849799,24.88677969,14.916218,14.554669,6.238913033,6.475,0.020022381,0.000665758,0.005492236,0.412109771,0.195528778,-0.171255803
82,82, 01/04  11:00:00,8.9,96905.87592665711,16.014281274686205,22.3338196403557,23.17401825030294,10.0,10.0,3.69869075,4.091602,0.014673658287156,0.0004879095341103,0.0040250553288443,0.3020199151386988,0.1432957653162078,0.4229642538027781,82,8.9,131070.3289,21.66016347,23.81254425,24.87358281,14.92344,14.561744,6.238913033,6.475,0.0198469,0.000659923,0.0054441,0.408497929,0.193815111,-0.130077702
83,83, 01/04  12:00:00,10.0,102222.47947816068,16.892882122009567,22.998865154737047,24.110582100114684,10.0,10.0,3.53002925,3.97063025,0.0154787077541469,0.0005146779992529,0.0042458842853106,0.3185898097719871,0.1511574844071345,0.6346414312687036,83,10.0,133818.784,22.11436227,23.69956835,24.93145614,14.885692,14.526681,6.238913033,6.475,0.020263076,0.000673762,0.00555826,0.417063851,0.197879281,-0.211973214
84,84, 01/04  13:00:00,10.6,109282.78897254595,18.059640907771914,23.75119998786985,23.88779686489601,10.0,10.0,3.415644,4.109434,0.0165477922439315,0.0005502258159683,0.0045391393235827,0.3405941934479682,0.1615976403078245,0.7826311767449383,84,10.6,132284.6635,21.86083959,23.87867978,24.95789253,14.889996,14.521271,6.238913033,6.475,0.020030777,0.000666038,0.005494539,0.412282562,0.195610761,-0.224156414
85,85, 01/04  14:00:00,10.6,110833.07408262344,18.315834885395404,23.97526495936802,23.79096694855944,10.0,10.0,3.50715925,4.088737,0.0167825391438012,0.0005580313167035,0.0046035315318351,0.3454258610110452,0.1638900636431753,0.7463992450043895,85,10.6,134141.5008,22.16769318,24.01941554,24.96001347,14.874626,14.511538,6.238913033,6.475,0.020311942,0.000675386,0.005571664,0.41806964,0.198356486,-0.177635057
86,86, 01/04  15:00:00,10.0,110776.87859680704,18.306548241963046,22.908862130831544,22.63529714926633,10.0,10.0,3.55689525,4.386987749999999,0.0167740299244348,0.0005577483791309,0.0046011974118709,0.3452507203841725,0.1638069667713874,0.3905011865358534,86,10.0,128024.9083,21.15688933,23.69416809,24.91824416,14.896956,14.530178,6.238913033,6.475,0.019385757,0.00064459,0.005317607,0.399006475,0.189311815,-0.125570946
87,87, 01/04  16:00:00,10.6,114192.8405167009,18.871056580448112,23.27047494110241,23.231111077734266,10.0,10.0,3.329194,4.20825075,0.0172912808904381,0.0005749473402149,0.0047430818497063,0.3558970152481103,0.1688581865547231,0.7847936221036185,87,10.6,128182.6666,21.18295984,23.69017533,24.89387061,14.901428,14.537396,6.238913033,6.475,0.019409645,0.000645384,0.005324159,0.399498149,0.189545093,-0.10362859
88,88, 01/04  17:00:00,10.0,113454.94979965375,18.74911568285264,22.89380589493448,23.65848087446909,10.0,10.0,3.54058025,4.057328,0.0171795481793752,0.0005712321484112,0.0047124330274924,0.3535972817220145,0.1677670595822058,0.6792704503037925,88,10.0,128211.1528,21.18766735,23.88461995,24.83874263,14.924827,14.56197,6.238913033,6.475,0.019413958,0.000645528,0.005325343,0.39958693,0.189587216,-0.047247167
89,89, 01/04  18:00:00,10.0,111273.32708082744,18.3885893523237,23.138778155266223,23.17014860944332,10.0,10.0,3.51762175,4.05895325,0.0168492030276345,0.0005602479380713,0.0046218177570976,0.3467979674172425,0.164541070506352,0.7932660355102314,89,10.0,127776.6811,21.11586828,23.55230053,24.82509178,14.932797,14.570109,6.238913033,6.475,0.01934817,0.00064334,0.005307296,0.398232842,0.188944758,-0.028901913
90,90, 01/04  19:00:00,9.4,77229.21603217603,12.76259438693705,20.484824133878664,20.44503457529239,10.0,10.0,3.464521,4.1683515,0.0116941838150123,0.0003888398969994,0.0032077710929319,0.2406950151291064,0.1141996758223118,-1.2385454036819767,90,9.4,108307.087,17.89840026,21.72641281,23.98654588,15.314431,14.947354,6.238913033,6.475,0.01640005,0.000545313,0.004498613,0.33755329,0.160154859,0.704730391
91,91, 01/04  20:00:00,9.4,76261.28655556202,12.602638194968996,20.166647148252807,21.340101564130816,10.0,10.0,3.42191825,4.03177325,0.0115476182301075,0.0003839664874618,0.0031675674452115,0.2376783355357197,0.1127683880516043,-1.0951928058624765,91,9.4,110794.7489,18.30950142,21.40181653,23.7624462,15.344667,15.000601,6.238913033,6.475,0.016776736,0.000557838,0.00460194,0.345306416,0.163833392,0.687745836
92,92, 01/04  21:00:00,8.9,77028.42484419286,12.729412430413849,20.418248716047696,20.306957647222667,10.0,10.0,3.55721225,4.38867425,0.0116637796599354,0.0003878289373022,0.0031994310863694,0.2400692229676365,0.1139027637240963,-1.3182769360815696,92,8.9,115003.8786,19.00508552,22.16547305,23.8281409,15.319022,14.962219,6.238913033,6.475,0.01741409,0.000579031,0.004776769,0.358424722,0.170057477,0.652726683
93,93, 01/04  22:00:00,8.9,77902.9800173783,12.873937954791996,21.2394813028898,20.32769041578704,10.0,10.0,3.21610925,4.30910275,0.0117962063434762,0.0003922322183522,0.0032357563651674,0.2427948892563297,0.1151959779038814,-1.16862165075234,93,8.9,110761.8476,18.30406429,22.66419173,23.82195648,15.331892,14.973358,6.238913033,6.475,0.016771754,0.000557673,0.004600573,0.345203874,0.16378474,0.638238137
94,94, 01/04  23:00:00,7.2,74625.21328249453,12.332267205280724,20.02633506673022,20.37968734146188,10.0,10.0,3.616784,4.277866250000001,0.0112998811356107,0.0003757290535519,0.0030996119638419,0.2325792978729621,0.1103491088331281,-1.2944389503663705,94,7.2,112189.0304,18.53991486,21.49614292,23.81573559,15.328457,14.972929,6.238913033,6.475,0.01698786,0.000564858,0.004659852,0.349651877,0.165895131,0.698264747
95,95, 01/05  00:00:00,8.3,74986.27138373678,12.391934237176432,20.61846767239664,20.753330064322952,10.0,10.0,3.4041635,3.9696665000000007,0.011354553188763,0.0003775469380535,0.0031146087720389,0.2337045829607297,0.1108830093468625,-1.1753501998979217,95,8.3,113577.6926,18.76939967,21.35634032,23.82001119,15.329964,14.971681,6.238913033,6.475,0.017198134,0.00057185,0.004717531,0.353979826,0.167948561,0.640776568
96,96, 01/05  01:00:00,7.8,42367.0190887144,7.001405786478573,16.505058430730948,17.306877070695922,10.0,10.0,3.53666925,4.253671499999999,0.0064152885963667,0.000213312890963,0.0017597446421034,0.1320423904896905,0.0626485686902881,-1.6336181477541811,96,7.8,80243.94263,13.26079617,19.58625167,22.54072694,15.882727,15.515866,6.238913033,6.475,0.012150679,0.000404019,0.00333299,0.250090807,0.118657585,-0.193203246
97,97, 01/05  02:00:00,7.8,44681.39294996918,7.383870045064573,17.249192804672827,16.45039833698244,10.0,10.0,3.15523375,4.4287205,0.0067657351597359,0.000224965487481,0.0018558738267798,0.1392554411998912,0.0660708583141632,-1.6503734883966974,97,7.8,83090.26649,13.73116837,21.19747732,22.2306384,15.95831,15.619442,6.238913033,6.475,0.012581674,0.00041835,0.003451214,0.25896175,0.122866474,-0.505618329
98,98, 01/05  03:00:00,5.0,44590.140304179135,7.368789994213505,16.22106374785276,17.17553351304197,10.0,10.0,3.31809275,4.2081125,0.0067519175235057,0.0002245060412868,0.001852083582435,0.1389710403204382,0.0659359220413049,-1.7269186581945566,98,5.0,86060.36703,14.22199543,18.48101015,22.26271869,15.927613,15.580401,6.238913033,6.475,0.013031412,0.000433304,0.003574579,0.268218459,0.127258394,-0.474949167
99,99, 01/05  04:00:00,3.9,44422.44937761502,7.341078055803878,16.18094814837311,17.191964455755947,10.0,10.0,3.384209,4.0510215,0.0067265254682693,0.0002236617374603,0.0018451184190627,0.1384484094796752,0.0656879556571325,-1.6833327104698312,99,3.9,84607.30627,13.98186836,20.42610874,22.26777169,15.95151,15.597435,6.238913033,6.475,0.012811387,0.000425988,0.003514225,0.263689804,0.125109738,-0.535871608
100,100, 01/05  05:00:00,4.4,43919.57286755282,7.257974675316782,15.726393672545422,17.11140366864389,10.0,10.0,3.62704975,4.1692815,0.006650379022053,0.000221129814175,0.0018242310811462,0.1368811286575177,0.0649443467306373,-1.7257779428580386,100,4.4,83427.33522,13.78687102,19.69516236,22.23829069,15.950366,15.602026,6.238913033,6.475,0.012632714,0.000420047,0.003465214,0.260012269,0.123364902,-0.505629662
101,101, 01/05  06:00:00,3.9,44096.970074497,7.287290635181772,15.496965512736825,16.983869860765022,10.0,10.0,3.6221345,4.1435065,0.0066772408193476,0.0002220229879662,0.0018315994018626,0.1374340103984316,0.0652066658964355,-1.7714103532475127,101,3.9,82073.6158,13.56316071,20.75842555,22.23402433,15.957957,15.605624,6.238913033,6.475,0.012427731,0.000413231,0.003408987,0.255793225,0.121363142,-0.5140962
102,102, 01/05  07:00:00,6.1,67798.89873682098,11.20417749804114,19.10834456451539,19.594812135338746,10.0,10.0,3.3574215,4.2561235,0.0102662285727912,0.0003413593735111,0.0028160760742409,0.2113041902483763,0.1002549637902435,-1.412392162467348,102,6.1,106299.4372,17.56662401,20.87325821,23.2878711,15.479598,15.133867,6.238913033,6.475,0.016096048,0.000535205,0.004415224,0.331296185,0.157186126,0.428620103
103,103, 01/05  08:00:00,6.7,69124.3731006055,11.423220142060956,19.050577725647685,19.704532212453337,10.0,10.0,3.5873715,4.32528575,0.0104669342337903,0.0003480329789362,0.0028711306062822,0.215435205535537,0.1022149570470948,-1.4053397799489415,103,6.7,108787.7446,17.97783184,22.01541943,23.55485931,15.447395,15.089679,6.238913033,6.475,0.016472832,0.000547733,0.004518577,0.339051323,0.160865613,0.574711357
104,104, 01/05  09:00:00,7.2,95096.64503629744,15.715294942928574,22.016752660805583,21.951142811274728,10.0,10.0,3.65753925,4.19910175,0.0143997013614914,0.0004788002722376,0.003949907621167,0.2963812089741077,0.1406204360589394,-0.5249997075068047,104,7.2,129291.3997,21.36618468,22.8348252,24.58066385,14.980546,14.625832,6.238913033,6.475,0.019577531,0.000650967,0.005370211,0.402953662,0.191184589,0.212078109
